"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
3,165327804E1	-2,554950237E0	3,156000137E0	8,875050545E0
3,167344153E1	-2,545050144E0	3,265950203E0	8,803050041E0
3,169360480E1	-2,314950228E0	3,418950081E0	8,193000793E0
3,171376820E1	-2,421000004E0	3,441000223E0	8,401050568E0
3,173393157E1	-2,743950129E0	3,541050196E0	9,325050354E0
3,175409474E1	-2,782050133E0	3,469050169E0	9,495000839E0
3,177425834E1	-2,803950071E0	3,496050119E0	9,756000519E0
3,179442149E1	-2,584050179E0	3,478950262E0	9,535950661E0
3,181458488E1	-2,410950184E0	3,565050125E0	9,277050018E0
3,183474828E1	-2,370000124E0	3,553050280E0	8,988000870E0
3,185491158E1	-2,614950180E0	3,678000212E0	8,779050827E0
3,187507502E1	-2,899950027E0	3,721050262E0	8,887050629E0
3,189523839E1	-2,887950182E0	3,658950090E0	9,174000740E0
3,191540170E1	-2,599950075E0	3,595950127E0	8,832000732E0
3,193556487E1	-2,718000174E0	3,610950232E0	8,796000481E0
3,195572830E1	-3,076950073E0	3,772950172E0	9,118950844E0
3,197589170E1	-3,253950119E0	3,745050192E0	9,213000298E0
3,199605530E1	-3,133950233E0	3,622950077E0	9,094950676E0
3,201621837E1	-3,085950136E0	3,715950251E0	8,935050011E0
3,203638176E1	-3,240000248E0	3,922050238E0	8,748000145E0
3,205654517E1	-3,441000223E0	4,036950111E0	8,494050026E0
3,207670855E1	-3,615000248E0	4,132950306E0	8,743050575E0
3,209687196E1	-3,117000103E0	3,807000160E0	8,344050407E0
3,211703508E1	-2,502000093E0	3,718050241E0	7,714050293E0
3,213719847E1	-2,212050200E0	3,915000200E0	7,278000355E0
3,215736184E1	-2,289000034E0	4,291050434E0	6,897000313E0
3,217752517E1	-2,773050070E0	4,719000340E0	7,113000393E0
3,219768863E1	-3,496050119E0	4,722000122E0	8,218950272E0
3,221785201E1	-3,867000103E0	4,306950092E0	9,558000565E0
3,223801531E1	-3,454950094E0	3,489000082E0	1,045995045E1
3,225817844E1	-2,538000107E0	2,967000246E0	9,676950455E0
3,227834184E1	-2,140950203E0	3,189000130E0	8,065950394E0
3,229850515E1	-1,816950083E0	3,376050234E0	7,168050289E0
3,231866861E1	-1,767000079E0	3,643950224E0	6,522000313E0
3,233883189E1	-2,287050009E0	3,946050167E0	6,775050163E0
3,235899529E1	-2,847000122E0	3,964950085E0	7,795050144E0
3,237915844E1	-3,187050104E0	3,751950264E0	8,788949966E0
3,239932208E1	-3,157950163E0	3,285000086E0	9,957000732E0
3,241948520E1	-2,782050133E0	3,031050205E0	1,038105011E1
3,243964859E1	-2,368050098E0	3,168000221E0	9,423000336E0
3,245981197E1	-2,608050108E0	3,900000095E0	7,984050274E0
3,247997527E1	-3,070050240E0	4,498950005E0	7,117950439E0
3,250013866E1	-3,462000132E0	4,650000095E0	7,848000526E0
3,252030204E1	-3,181950092E0	4,216050148E0	8,752950668E0
3,254046544E1	-2,931000233E0	3,807000160E0	9,438000679E0
3,256062857E1	-2,797050238E0	3,735000134E0	9,478050232E0
3,258079195E1	-2,689050198E0	3,832950115E0	9,285000801E0
3,260095534E1	-2,551950216E0	3,793050289E0	8,820000648E0
3,262111874E1	-2,539950132E0	3,622950077E0	8,809950829E0
3,264128204E1	-2,350950003E0	3,601050138E0	8,904000282E0
3,266144542E1	-2,041949987E0	3,546000242E0	8,422950745E0
3,268160882E1	-1,855950117E0	3,643950224E0	7,957950592E0
3,270177197E1	-1,789050102E0	3,879000187E0	7,791000366E0
3,272193536E1	-1,638000131E0	3,996000290E0	7,534050465E0
3,274209874E1	-1,867950082E0	4,129950047E0	7,744950294E0
3,276226234E1	-2,440050125E0	4,213950157E0	8,643000603E0
3,278242549E1	-3,049950123E0	4,353000164E0	9,406949997E0
3,280258889E1	-3,321000099E0	4,420050144E0	9,856950760E0
3,282275227E1	-3,271050215E0	4,465050220E0	9,768000603E0
3,284291565E1	-3,187050104E0	4,444050312E0	9,352050781E0
3,286307894E1	-3,084000111E0	4,366950035E0	9,009000778E0
3,288324233E1	-3,151050091E0	4,209000111E0	9,205950737E0
3,290340572E1	-3,208050251E0	3,948000193E0	9,514050484E0
3,292356912E1	-3,022050142E0	3,655950069E0	9,273000717E0
3,294373228E1	-2,746050119E0	3,304050207E0	8,913000107E0
3,296389566E1	-2,569050074E0	3,160950184E0	8,806050301E0
3,298405896E1	-2,389950037E0	3,108000040E0	8,170949936E0
3,300422235E1	-2,124000072E0	3,292050123E0	7,210950375E0
3,302438571E1	-1,915950060E0	3,508050203E0	6,471000195E0
3,304454887E1	-1,920000076E0	3,891000271E0	6,274950504E0
3,306471224E1	-2,490000010E0	4,123050213E0	7,168050289E0
3,308487555E1	-3,133950233E0	4,243050098E0	8,430000305E0
3,310503891E1	-3,334950209E0	4,123050213E0	9,687000275E0
3,312520227E1	-3,412050247E0	3,922050238E0	1,099905014E1
3,314536565E1	-3,445950270E0	3,958050251E0	1,130805016E1
3,316552882E1	-3,771000147E0	4,341000080E0	1,067100048E1
3,318569223E1	-3,946050167E0	4,642950058E0	9,522000313E0
3,320585563E1	-3,843000174E0	4,602000237E0	8,559000015E0
3,322601895E1	-3,559950113E0	4,390950203E0	8,335950851E0
3,324618237E1	-3,355050087E0	4,200000286E0	8,217000008E0
3,326634575E1	-2,884950161E0	3,912000179E0	7,936950207E0
3,328650915E1	-2,356050014E0	3,715950251E0	7,326000214E0
3,330667251E1	-2,301000118E0	3,706050158E0	6,972000122E0
3,332683566E1	-2,682000160E0	3,850050211E0	7,755000591E0
3,334699907E1	-2,976000071E0	3,630000114E0	8,560950279E0
3,336716243E1	-2,872950077E0	3,346950054E0	8,941950798E0
3,338732573E1	-2,800950050E0	3,283050060E0	8,997000694E0
3,340748913E1	-2,634000063E0	3,310950041E0	8,868000031E0
3,342765248E1	-2,623950243E0	3,541050196E0	8,533050537E0
3,344781588E1	-2,878050089E0	3,796950102E0	8,485050201E0
3,346797902E1	-3,145950079E0	3,924000263E0	8,659950256E0
3,348814243E1	-3,169950247E0	3,916950226E0	8,787000656E0
3,350830582E1	-2,866050243E0	3,871950150E0	8,782050133E0
3,352846917E1	-2,791950226E0	3,895950079E0	8,253000259E0
3,354863255E1	-3,313950062E0	4,036950111E0	8,635950089E0
3,356879587E1	-3,508050203E0	3,970050097E0	9,391950607E0
3,358895899E1	-3,070050240E0	3,723000288E0	8,911050797E0
3,360912238E1	-2,928000212E0	3,757050276E0	8,237999916E0
3,362928580E1	-3,220050097E0	3,772950172E0	8,803050041E0
3,364944919E1	-3,037950039E0	3,546000242E0	9,085950851E0
3,366961250E1	-2,527950048E0	3,429000139E0	8,149950027E0
3,368977590E1	-2,361000061E0	3,591000080E0	7,659000397E0
3,370993927E1	-2,659950018E0	3,867000103E0	8,098950386E0
3,373010243E1	-3,061950207E0	3,832950115E0	9,208050728E0
3,375026582E1	-3,436050177E0	3,970050097E0	9,676950455E0
3,377042921E1	-3,667950153E0	3,979050159E0	9,730050087E0
3,379059260E1	-3,550950050E0	3,994050264E0	9,306000710E0
3,381075588E1	-3,205950260E0	3,924000263E0	8,707950592E0
3,383091925E1	-2,883000135E0	3,697050095E0	8,479949951E0
3,385108264E1	-2,470950127E0	3,687000275E0	7,884000301E0
3,387124577E1	-2,290950060E0	3,760950089E0	7,546050549E0
3,389140918E1	-2,205000162E0	3,738000154E0	7,624950409E0
3,391157255E1	-2,608050108E0	3,679950237E0	8,584950447E0
3,393173586E1	-3,121950150E0	3,613050222E0	9,736950874E0
3,395189923E1	-3,343050241E0	3,448050261E0	1,035000038E1
3,397206260E1	-3,429000139E0	3,498000145E0	1,001205063E1
3,399222600E1	-3,232050180E0	3,775950193E0	9,162000656E0
3,401238917E1	-2,643000126E0	3,754050255E0	8,039999962E0
3,403255258E1	-2,350950003E0	3,903000116E0	7,218000412E0
3,405271597E1	-2,488050222E0	4,101000309E0	7,233000278E0
3,407287929E1	-2,950050116E0	4,104000092E0	8,274000168E0
3,409304265E1	-3,145950079E0	3,979050159E0	8,976000786E0
3,411320603E1	-3,012000084E0	3,781050205E0	8,968950272E0
3,413336920E1	-2,907000065E0	3,646950245E0	8,977950096E0
3,415353257E1	-2,791950226E0	3,496050119E0	9,019050598E0
3,417369594E1	-2,514000177E0	3,390000105E0	8,380050659E0
3,419385924E1	-2,497050047E0	3,607950211E0	7,788000584E0
3,421402264E1	-2,803950071E0	4,009950161E0	7,627950191E0
3,423418602E1	-3,024000168E0	4,168950081E0	7,786050320E0
3,425434919E1	-3,454950094E0	3,982050180E0	9,012000084E0
3,427451280E1	-3,465000153E0	3,879000187E0	9,787050247E0
3,429467587E1	-3,094050169E0	3,649050236E0	9,760950089E0
3,431483933E1	-2,956950188E0	3,805050135E0	8,884950638E0
3,433500268E1	-2,851950169E0	4,078050137E0	8,214000702E0
3,435516584E1	-2,860950232E0	4,135050297E0	8,133000374E0
3,437532945E1	-2,803950071E0	4,008000374E0	8,173950195E0
3,439549260E1	-3,096000195E0	4,093950272E0	8,848950386E0
3,441565597E1	-3,064950228E0	4,152000427E0	9,079050064E0
3,443581928E1	-2,821050167E0	3,979050159E0	8,690999985E0
3,445598266E1	-2,646000147E0	3,922050238E0	8,229000092E0
3,447614605E1	-2,842050076E0	3,802050114E0	8,596950531E0
3,449630942E1	-2,785050154E0	3,570000172E0	8,770050049E0
3,451647252E1	-2,727000237E0	3,454950094E0	8,626049995E0
3,453663591E1	-2,670000076E0	3,469050169E0	8,542050362E0
3,455679931E1	-2,557050228E0	3,514950275E0	8,535000801E0
3,457696270E1	-2,466000080E0	3,520050049E0	8,110950470E0
3,459712602E1	-2,068950176E0	3,370950222E0	8,181000710E0
3,461728918E1	-2,311050177E0	3,565050125E0	8,221050262E0
3,463745253E1	-2,746050119E0	3,781050205E0	8,551950455E0
3,465761592E1	-2,799000025E0	3,607950211E0	9,127050400E0
3,467777929E1	-2,670000076E0	3,292050123E0	9,700950623E0
3,469794260E1	-2,572050095E0	3,133950233E0	9,921000481E0
3,471810599E1	-2,902050257E0	3,121950150E0	1,014705086E1
3,473826946E1	-2,955000162E0	3,319050074E0	9,876000404E0
3,475843255E1	-2,518950224E0	3,208050251E0	8,719950676E0
3,477859592E1	-2,029950142E0	3,153000116E0	7,917000294E0
3,479875931E1	-1,699950099E0	3,148950100E0	7,383000374E0
3,481892263E1	-1,968000054E0	3,466950178E0	7,612950325E0
3,483908601E1	-2,449050188E0	3,811950207E0	7,654050350E0
3,485924938E1	-2,533050060E0	3,895950079E0	7,999050617E0
3,487941254E1	-2,995050192E0	3,727950096E0	8,925000191E0
3,489957592E1	-3,036000252E0	3,501000166E0	1,028295040E1
3,491973921E1	-2,574000120E0	3,280050039E0	1,007895088E1
3,493990267E1	-2,422950029E0	3,192000151E0	1,037205029E1
3,496006596E1	-2,794050217E0	3,237000227E0	1,079295063E1
3,498022912E1	-2,980950117E0	3,570000172E0	1,021605015E1
3,500039274E1	-2,932950258E0	3,522000074E0	9,615000725E0
3,502055590E1	-2,517000198E0	3,448050261E0	8,869950294E0
3,504071929E1	-2,143050194E0	3,381000042E0	8,418000221E0
3,506088263E1	-1,711950064E0	3,261000156E0	7,836000443E0
3,508104603E1	-1,386000037E0	3,256050110E0	7,306950569E0
3,510120919E1	-1,771950126E0	3,370950222E0	8,230950356E0
3,512137258E1	-2,299050093E0	3,376050234E0	9,261000633E0
3,514153598E1	-2,466000080E0	3,325950146E0	9,505050659E0
3,516169927E1	-2,437950134E0	3,132000208E0	9,555000305E0
3,518186266E1	-2,667000055E0	3,211050034E0	9,511950493E0
3,520202582E1	-3,012000084E0	3,237000227E0	1,014705086E1
3,522218943E1	-2,880000114E0	3,216000080E0	9,991050720E0
3,524235281E1	-2,458950043E0	3,268050194E0	8,881950378E0
3,526251596E1	-2,191050053E0	3,388050079E0	8,170949936E0
3,528267933E1	-2,437950134E0	3,835950136E0	7,855050564E0
3,530284269E1	-3,010050058E0	4,201950073E0	8,097000122E0
3,532300600E1	-3,562950134E0	4,309950352E0	9,028050423E0
3,534316940E1	-3,571950197E0	4,075050354E0	9,439949989E0
3,536333279E1	-3,277950048E0	3,766050100E0	9,531000137E0
3,538349595E1	-2,698050022E0	3,538950205E0	8,965950012E0
3,540365932E1	-2,131050110E0	3,385950089E0	8,152050018E0
3,542382264E1	-2,113950014E0	3,400050163E0	7,711950302E0
3,544398576E1	-2,457000017E0	3,523950100E0	8,332050323E0
3,546414915E1	-2,878050089E0	3,510000229E0	9,186000824E0
3,548431253E1	-2,776950121E0	3,256050110E0	9,298950195E0
3,550447592E1	-2,397000074E0	3,060000181E0	9,234000206E0
3,552463925E1	-2,131050110E0	3,169950247E0	8,788949966E0
3,554480264E1	-2,184000015E0	3,562950134E0	8,257050514E0
3,556496577E1	-2,830050230E0	4,120950222E0	8,011050224E0
3,558512916E1	-3,453000069E0	4,378950119E0	8,152050018E0
3,560529247E1	-3,201000214E0	4,117949963E0	8,461050034E0
3,562545584E1	-2,658000231E0	3,835950136E0	8,509050369E0
3,564561925E1	-2,437950134E0	3,522000074E0	8,806050301E0
3,566578242E1	-2,422950029E0	3,328050137E0	9,723000526E0
3,568594579E1	-2,478000164E0	3,297000170E0	1,003905010E1
3,570610909E1	-2,385000229E0	3,297000170E0	9,024000168E0
3,572627256E1	-2,437950134E0	3,357000113E0	8,414999962E0
3,574643595E1	-2,446950197E0	3,325950146E0	8,395950317E0
3,576659923E1	-2,325000048E0	3,321000099E0	8,820000648E0
3,578676264E1	-2,145000219E0	3,321000099E0	8,362950325E0
3,580692580E1	-2,220000029E0	3,667950153E0	8,050950050E0
3,582708913E1	-2,512050152E0	4,048950195E0	7,944000244E0
3,584725252E1	-2,641050100E0	4,084949970E0	8,535000801E0
3,586741591E1	-2,502000093E0	3,955050230E0	8,965950012E0
3,588757904E1	-2,626950026E0	3,879000187E0	9,580950737E0
3,590774265E1	-2,998050213E0	3,819000244E0	1,039305019E1
3,592790572E1	-3,286950111E0	3,820950270E0	1,055595016E1
3,594806918E1	-3,097950220E0	3,751950264E0	9,720000267E0
3,596823246E1	-2,713050127E0	3,646950245E0	8,808000565E0
3,598839585E1	-2,494950056E0	3,687000275E0	7,824000359E0
3,600855897E1	-2,641050100E0	3,892950296E0	7,372050285E0
3,602872233E1	-2,737050056E0	3,900000095E0	7,348050117E0
3,604888571E1	-2,875950098E0	3,829050064E0	7,627950191E0
3,606904903E1	-2,976000071E0	3,760950089E0	8,554050446E0
3,608921243E1	-2,703000069E0	3,735000134E0	8,406000137E0
3,610937583E1	-2,256000042E0	3,711000204E0	8,053950310E0
3,612953899E1	-2,076000214E0	3,844950199E0	7,908000469E0
3,614970238E1	-2,290950060E0	3,898050070E0	8,451000214E0
3,616986570E1	-2,493000031E0	3,808950186E0	9,246000290E0
3,619002911E1	-2,797050238E0	3,691950083E0	1,023000050E1
3,621019250E1	-3,049950123E0	3,757050276E0	1,004400063E1
3,623035564E1	-2,868000031E0	3,862050295E0	8,851050377E0
3,625051894E1	-2,650950193E0	3,883950233E0	8,242950439E0
3,627068230E1	-2,358000040E0	3,886050224E0	8,080050468E0
3,629084569E1	-1,888950109E0	3,808950186E0	7,792950153E0
3,631100884E1	-2,065950155E0	3,982050180E0	7,873950481E0
3,633117224E1	-2,931000233E0	4,212000370E0	8,707950592E0
3,635133555E1	-3,505050182E0	3,999000072E0	9,859050751E0
3,637149902E1	-3,397950172E0	3,534000158E0	1,091700077E1
3,639166235E1	-3,148950100E0	3,112950087E0	1,096995068E1
3,641182574E1	-2,481000185E0	3,055050135E0	9,543000221E0
3,643198888E1	-2,004000187E0	3,286950111E0	7,908000469E0
3,645215227E1	-1,867950082E0	3,639000177E0	6,439950466E0
3,647231565E1	-2,221950054E0	4,027050018E0	6,399000168E0
3,649247897E1	-2,572050095E0	3,879000187E0	7,897950172E0
3,651264212E1	-2,305950165E0	3,535950184E0	8,526000023E0
3,653280552E1	-2,239050150E0	3,474000216E0	9,088050842E0
3,655296889E1	-2,854050159E0	3,952950239E0	9,366000175E0
3,657313226E1	-3,622950077E0	4,141950130E0	9,928950310E0
3,659329556E1	-3,795000076E0	4,099050045E0	1,066605091E1
3,661345872E1	-3,340050220E0	3,678000212E0	1,047705078E1
3,663362208E1	-2,476050138E0	3,529050112E0	9,210000038E0
3,665378547E1	-2,398950100E0	3,796950102E0	7,963050365E0
3,667394885E1	-2,470950127E0	3,991050243E0	7,032000542E0
3,669411217E1	-2,919000149E0	4,092000008E0	7,515000343E0
3,671427534E1	-3,268050194E0	3,868950129E0	9,115050316E0
3,673443869E1	-2,907000065E0	3,508050203E0	9,318000793E0
3,675460207E1	-2,277000189E0	3,252000093E0	8,667000771E0
3,677476546E1	-2,482950211E0	3,790050268E0	7,917000294E0
3,679492877E1	-3,264000177E0	4,267050266E0	8,134950638E0
3,681509217E1	-3,750000238E0	4,306950092E0	8,985000610E0
3,683525534E1	-3,642000198E0	3,898050070E0	9,507000923E0
3,685541871E1	-3,241950035E0	3,610950232E0	9,772950172E0
3,687558205E1	-2,770050049E0	3,697050095E0	8,710050583E0
3,689574544E1	-2,401950121E0	3,960000277E0	7,411950588E0
3,691590862E1	-2,521050215E0	4,233000278E0	6,828000546E0
3,693607198E1	-3,151050091E0	4,465050220E0	7,716000557E0
3,695623537E1	-3,478950262E0	4,381950378E0	9,058950424E0
3,697639875E1	-3,280050039E0	4,255050182E0	9,298950195E0
3,699656203E1	-3,103050232E0	4,204050064E0	9,130949974E0
3,701672543E1	-2,871000051E0	4,105950356E0	9,085950851E0
3,703688882E1	-2,818050146E0	4,177950382E0	8,242950439E0
3,705705195E1	-2,968950033E0	4,318950176E0	7,831050396E0
3,707721525E1	-3,151050091E0	4,465050220E0	7,483950138E0
3,709737864E1	-3,019050121E0	4,312050343E0	7,779000282E0
3,711754204E1	-2,803950071E0	4,081950188E0	7,840950489E0
3,713770523E1	-2,742000103E0	3,919950247E0	8,281050682E0
3,715786862E1	-2,677050114E0	3,895950079E0	8,546999931E0
3,717803195E1	-2,839950085E0	3,903000116E0	8,779050827E0
3,719819533E1	-3,072000027E0	3,819000244E0	9,382950783E0
3,721835847E1	-3,223050117E0	3,690000057E0	9,782999992E0
3,723852185E1	-3,256050110E0	3,565050125E0	9,811050415E0
3,725868517E1	-3,129000187E0	3,631950140E0	8,961000443E0
3,727884855E1	-2,971050024E0	3,682050228E0	7,984050274E0
3,729901169E1	-3,117000103E0	3,924000263E0	7,362000465E0
3,731917507E1	-3,310950041E0	4,044000149E0	7,342950344E0
3,733933836E1	-3,085950136E0	3,843000174E0	7,804950237E0
3,735950175E1	-2,647950172E0	3,775950193E0	7,684950352E0
3,737966511E1	-2,562000036E0	3,766050100E0	7,735050201E0
3,739982828E1	-2,713050127E0	3,639000177E0	8,584950447E0
3,741999165E1	-2,896950245E0	3,619950056E0	9,826050758E0
3,744015503E1	-2,751000166E0	3,610950232E0	9,655950546E0
3,746031833E1	-2,575950146E0	3,637050152E0	8,855999947E0
3,748048171E1	-2,818050146E0	3,787950277E0	8,755050659E0
3,750064487E1	-3,129000187E0	3,919950247E0	9,085950851E0
3,752080823E1	-3,172950268E0	3,910050154E0	8,527950287E0
3,754097155E1	-3,241950035E0	3,963000298E0	8,122950554E0
3,756113493E1	-3,369000196E0	4,123050213E0	7,987050533E0
3,758129812E1	-3,604050159E0	4,153950214E0	8,365050316E0
3,760146150E1	-3,298950195E0	4,042050362E0	7,972050190E0
3,762162479E1	-2,974050045E0	4,060950279E0	7,470000267E0
3,764178816E1	-3,004950047E0	4,141950130E0	7,603950500E0
3,766195155E1	-3,232050180E0	4,096950054E0	8,359950066E0
3,768211471E1	-3,532050133E0	4,032000065E0	9,100049973E0
3,770227807E1	-3,421950102E0	3,880950212E0	9,535950661E0
3,772244145E1	-2,737050056E0	3,747000217E0	8,791049957E0
3,774260485E1	-2,737050056E0	4,032000065E0	7,779000282E0
3,776276816E1	-3,328050137E0	4,269000053E0	7,879050255E0
3,778293154E1	-3,610950232E0	4,176000118E0	8,855999947E0
3,780309469E1	-3,223050117E0	3,856950283E0	8,947050095E0
3,782325805E1	-2,610000134E0	3,793050289E0	7,762050152E0
3,784342137E1	-2,868000031E0	4,216050148E0	7,350000381E0
3,786358476E1	-3,187050104E0	4,252050400E0	7,927050591E0
3,788374794E1	-3,177000046E0	4,008000374E0	8,398950577E0
3,790391126E1	-3,124950171E0	3,963000298E0	8,772000313E0
3,792407465E1	-3,003000259E0	3,994050264E0	8,880000114E0
3,794423779E1	-3,084000111E0	3,964950085E0	8,968950272E0
3,796440114E1	-3,240000248E0	3,948000193E0	9,274950027E0
3,798456453E1	-3,457050085E0	3,940950155E0	9,382950783E0
3,800472768E1	-3,562950134E0	3,883950233E0	9,493050575E0
3,802489106E1	-3,034050226E0	3,759000063E0	8,584950447E0
3,804505437E1	-2,524050236E0	3,565050125E0	7,656000137E0
3,806521775E1	-2,454000235E0	3,646950245E0	7,321050167E0
3,808538088E1	-2,617050171E0	3,783000231E0	7,435950279E0
3,810554426E1	-2,956950188E0	3,819000244E0	7,704000473E0
3,812570765E1	-3,172950268E0	3,841050148E0	8,439000130E0
3,814587098E1	-2,830050230E0	3,598950148E0	8,845950127E0
3,816603410E1	-2,598000050E0	3,357000113E0	9,270000458E0
3,818619748E1	-2,797050238E0	3,532050133E0	9,459000587E0
3,820636087E1	-3,228000164E0	3,690000057E0	9,792000771E0
3,822652416E1	-3,079050064E0	3,484050274E0	9,208050728E0
3,824668736E1	-3,184950113E0	3,706050158E0	8,643000603E0
3,826685078E1	-3,097950220E0	3,757050276E0	8,381999969E0
3,828701407E1	-2,746050119E0	3,831000090E0	7,711950302E0
3,830717747E1	-2,683950186E0	3,996000290E0	7,327950478E0
3,832734063E1	-3,295050144E0	4,405950069E0	7,573050499E0
3,834750400E1	-3,583950281E0	4,576050282E0	8,157000542E0
3,836766729E1	-3,229950190E0	4,312050343E0	8,650050163E0
3,838783068E1	-2,907000065E0	4,051050186E0	8,818050385E0
3,840799407E1	-3,084000111E0	3,915000200E0	9,531000137E0
3,842815724E1	-3,241950035E0	3,867000103E0	1,012695026E1
3,844832060E1	-3,223050117E0	3,811950207E0	9,463950157E0
3,846848388E1	-3,453000069E0	3,964950085E0	8,758049965E0
3,848864706E1	-3,535950184E0	3,904950142E0	8,878050804E0
3,850881045E1	-3,070050240E0	3,430950165E0	9,115050316E0
3,852897376E1	-2,538000107E0	3,180000067E0	8,770050049E0
3,854913691E1	-2,542950153E0	3,225000143E0	8,676000595E0
3,856930029E1	-2,581050158E0	3,274950266E0	8,674050331E0
3,858946366E1	-2,767950058E0	3,283050060E0	8,794050217E0
3,860962696E1	-2,980950117E0	3,565050125E0	8,546999931E0
3,862979013E1	-2,743950129E0	3,562950134E0	8,254950523E0
3,864995350E1	-2,647950172E0	3,511950254E0	8,583000183E0
3,867011689E1	-3,028950214E0	3,622950077E0	9,547950745E0
3,869028019E1	-2,956950188E0	3,496050119E0	9,880950928E0
3,871044357E1	-2,943000078E0	3,625050068E0	9,451950073E0
3,873060673E1	-3,261000156E0	4,093950272E0	8,755050659E0
3,875077013E1	-3,615000248E0	4,212000370E0	8,880000114E0
3,877093347E1	-3,795000076E0	4,125000000E0	9,505050659E0
3,879109663E1	-3,691950083E0	3,934050083E0	9,979050636E0
3,881126001E1	-3,084000111E0	3,829050064E0	8,833950043E0
3,883142329E1	-3,103050232E0	4,021950245E0	8,218950272E0
3,885158670E1	-3,619950056E0	4,161000252E0	8,518050194E0
3,887174986E1	-3,829050064E0	3,975000143E0	9,415950775E0
3,889191318E1	-3,175050259E0	3,559950113E0	9,069000244E0
3,891207659E1	-2,670000076E0	3,321000099E0	8,611950874E0
3,893223995E1	-2,751000166E0	3,546000242E0	8,482049942E0
3,895240309E1	-2,845050097E0	3,486000061E0	8,707950592E0
3,897256646E1	-2,859000206E0	3,460050106E0	8,193000793E0
3,899272976E1	-3,127050161E0	3,711000204E0	8,260050774E0
3,901289291E1	-3,151050091E0	3,663000107E0	8,746050835E0
3,903305629E1	-2,923950195E0	3,405000210E0	8,760000229E0
3,905321962E1	-3,156000137E0	3,630000114E0	8,569050789E0
3,907338308E1	-3,358950138E0	3,817050219E0	8,197950363E0
3,909354613E1	-3,244050264E0	3,666000128E0	8,359950066E0
3,911370952E1	-2,995050192E0	3,510000229E0	8,080050468E0
3,913387283E1	-2,761050224E0	3,532050133E0	8,212050438E0
3,915403619E1	-2,773050070E0	3,562950134E0	8,832000732E0
3,917419956E1	-2,878050089E0	3,486000061E0	9,558000565E0
3,919436266E1	-3,112950087E0	3,342000246E0	1,003200054E1
3,921452602E1	-3,115050077E0	3,252000093E0	9,637050629E0
3,923468918E1	-2,914050102E0	3,340050220E0	8,310000420E0
3,925485258E1	-2,926050186E0	3,535950184E0	7,225050449E0
3,927501597E1	-2,904000044E0	3,442950249E0	7,599000454E0
3,929517906E1	-2,944950104E0	3,460050106E0	8,095050812E0
3,931534245E1	-3,295050144E0	3,723000288E0	7,885950565E0
3,933550576E1	-3,522000074E0	3,943050146E0	8,419950485E0
3,935566893E1	-3,556050062E0	3,927000284E0	9,021000862E0
3,937583231E1	-3,019050121E0	3,625050068E0	9,028050423E0
3,939599567E1	-2,374950171E0	3,357000113E0	8,619000435E0
3,941615896E1	-2,389950037E0	3,523950100E0	8,344050407E0
3,943632211E1	-2,868000031E0	3,625050068E0	8,889000893E0
3,945648537E1	-3,301950216E0	3,856950283E0	9,145950317E0
3,947664882E1	-3,501000166E0	3,975000143E0	9,016050339E0
3,949681188E1	-3,189000130E0	3,691950083E0	9,379950523E0
3,951697528E1	-2,776950121E0	3,220050097E0	9,591000557E0
3,953713860E1	-2,362950087E0	3,072000027E0	8,905950546E0
3,955730178E1	-2,301000118E0	3,145950079E0	8,149950027E0
3,957746516E1	-2,622000217E0	3,358950138E0	8,212050438E0
3,959762855E1	-2,968950033E0	3,505050182E0	8,482049942E0
3,961779163E1	-2,854050159E0	3,286950111E0	8,497050285E0
3,963795503E1	-2,599950075E0	3,262950182E0	8,092050552E0
3,965811835E1	-2,560050011E0	3,438000202E0	8,142000198E0
3,967828153E1	-2,655000210E0	3,574950218E0	8,107049942E0
3,969844515E1	-3,187050104E0	3,880950212E0	8,623950005E0
3,971860831E1	-3,769050121E0	4,084949970E0	9,427950859E0
3,973877166E1	-3,865050077E0	4,060950279E0	1,018200016E1
3,975893474E1	-3,264000177E0	3,787950277E0	9,658050537E0
3,977909813E1	-3,223050117E0	3,996000290E0	8,916000366E0
3,979926146E1	-3,535950184E0	4,128000259E0	9,103050232E0
3,981942487E1	-3,283050060E0	3,775950193E0	8,788949966E0
3,983958800E1	-2,931000233E0	3,627000093E0	8,145000458E0
3,985975130E1	-2,956950188E0	3,699000120E0	7,936950207E0
3,987991468E1	-2,995050192E0	3,666000128E0	8,125950813E0
3,990007782E1	-2,713050127E0	3,526950121E0	7,965000153E0
3,992024115E1	-2,434950113E0	3,510000229E0	7,515000343E0
3,994040450E1	-2,422950029E0	3,649050236E0	7,278000355E0
3,996056765E1	-2,904000044E0	3,783000231E0	7,936950207E0
3,998073094E1	-3,280050039E0	3,687000275E0	8,824950218E0
4,000089433E1	-3,295050144E0	3,346950054E0	9,687000275E0
4,002105750E1	-3,211050034E0	3,070050240E0	1,036695004E1
4,004122090E1	-2,955000162E0	3,031050205E0	9,811050415E0
4,006138417E1	-3,010050058E0	3,252000093E0	8,680950165E0
4,008154731E1	-3,436050177E0	3,466950178E0	8,494050026E0
4,010171062E1	-3,405000210E0	3,535950184E0	8,229000092E0
4,012187404E1	-2,883000135E0	3,517050266E0	7,518000126E0
4,014203719E1	-2,466000080E0	3,594000101E0	6,847050190E0
