"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
3,922247227E1	2,118750000E1	-5,343750000E0	-2,405625153E1
3,924246879E1	2,070000076E1	-5,812500000E0	-2,388750076E1
3,926247333E1	2,045625114E1	-5,943750381E0	-2,381250000E1
3,928247056E1	2,034375000E1	-5,943750381E0	-2,358750153E1
3,930246330E1	2,034375000E1	-5,943750381E0	-2,375625038E1
3,932246640E1	2,034375000E1	-6,000000000E0	-2,370000076E1
3,934246315E1	2,040000153E1	-6,000000000E0	-2,358750153E1
3,936245654E1	2,064375114E1	-6,112500191E0	-2,321250153E1
3,938245836E1	2,075625038E1	-6,000000000E0	-2,310000038E1
3,940245527E1	2,094375038E1	-5,812500000E0	-2,328750038E1
3,942245065E1	2,094375038E1	-5,812500000E0	-2,321250153E1
3,944245324E1	2,118750000E1	-5,700000286E0	-2,310000038E1
3,946245111E1	2,118750000E1	-5,643750191E0	-2,261250114E1
3,948244596E1	2,105625153E1	-5,400000095E0	-2,280000114E1
3,950244964E1	2,088750076E1	-5,512500286E0	-2,280000114E1
3,952244797E1	2,070000076E1	-5,512500286E0	-2,298750114E1
3,954245630E1	2,064375114E1	-5,643750191E0	-2,315625000E1
3,956222268E1	2,045625114E1	-5,812500000E0	-2,298750114E1
3,958227311E1	2,058750153E1	-5,587500095E0	-2,291250038E1
3,960232748E1	2,034375000E1	-5,700000286E0	-2,310000038E1
3,962236790E1	2,034375000E1	-5,812500000E0	-2,328750038E1
3,964239578E1	2,040000153E1	-6,112500191E0	-2,321250153E1
3,966242514E1	2,045625114E1	-6,187500477E0	-2,315625000E1
3,968244227E1	2,058750153E1	-6,112500191E0	-2,315625000E1
3,970244975E1	2,058750153E1	-6,000000000E0	-2,310000038E1
3,972246037E1	2,070000076E1	-5,943750381E0	-2,321250153E1
3,974246314E1	2,058750153E1	-6,187500477E0	-2,310000038E1
3,976247089E1	2,070000076E1	-6,187500477E0	-2,310000038E1
3,978247193E1	2,045625114E1	-5,943750381E0	-2,310000038E1
3,980246730E1	2,064375114E1	-5,700000286E0	-2,298750114E1
3,982246948E1	2,070000076E1	-5,643750191E0	-2,321250153E1
3,984246841E1	2,058750153E1	-5,700000286E0	-2,340000153E1
3,986246282E1	2,064375114E1	-5,643750191E0	-2,340000153E1
3,988246470E1	2,088750076E1	-5,587500095E0	-2,321250153E1
3,990248296E1	2,088750076E1	-5,700000286E0	-2,328750038E1
3,992254945E1	2,088750076E1	-5,643750191E0	-2,328750038E1
3,994227248E1	2,088750076E1	-5,812500000E0	-2,315625000E1
3,996206393E1	2,058750153E1	-6,000000000E0	-2,340000153E1
3,998191722E1	2,058750153E1	-5,887500286E0	-2,315625000E1
4,000181154E1	2,064375114E1	-5,887500286E0	-2,310000038E1
4,002180685E1	2,070000076E1	-5,943750381E0	-2,310000038E1
4,004177630E1	2,010000038E1	-5,943750381E0	-2,315625000E1
4,006181565E1	2,004375076E1	-5,887500286E0	-2,345625114E1
4,008191875E1	1,974375153E1	-5,887500286E0	-2,351250076E1
4,010206694E1	1,980000114E1	-5,943750381E0	-2,375625038E1
4,012222333E1	1,974375153E1	-6,000000000E0	-2,345625114E1
4,014233587E1	1,974375153E1	-6,243750095E0	-2,351250076E1
4,016242318E1	1,950000000E1	-6,112500191E0	-2,345625114E1
4,018247682E1	1,938750076E1	-6,000000000E0	-2,358750153E1
4,020251537E1	1,968750000E1	-6,112500191E0	-2,358750153E1
4,022253245E1	1,950000000E1	-6,000000000E0	-2,351250076E1
4,024253379E1	1,980000114E1	-6,000000000E0	-2,328750038E1
4,026253453E1	1,974375153E1	-6,000000000E0	-2,351250076E1
4,028252636E1	1,985625076E1	-5,812500000E0	-2,381250000E1
4,030251079E1	1,980000114E1	-5,812500000E0	-2,388750076E1
4,032250327E1	2,010000038E1	-5,887500286E0	-2,400000000E1
4,034249196E1	2,004375076E1	-5,812500000E0	-2,400000000E1
4,036247890E1	2,010000038E1	-5,700000286E0	-2,388750076E1
4,038247372E1	2,028750038E1	-5,700000286E0	-2,370000076E1
4,040246530E1	2,034375000E1	-5,643750191E0	-2,370000076E1
4,042245502E1	2,034375000E1	-5,700000286E0	-2,351250076E1
4,044245537E1	2,034375000E1	-5,812500000E0	-2,328750038E1
4,046245257E1	2,034375000E1	-5,887500286E0	-2,351250076E1
4,048245836E1	2,040000153E1	-5,812500000E0	-2,381250000E1
4,050245779E1	2,070000076E1	-5,943750381E0	-2,375625038E1
4,052245428E1	2,064375114E1	-5,887500286E0	-2,381250000E1
4,054222381E1	2,070000076E1	-5,812500000E0	-2,400000000E1
4,056227687E1	2,088750076E1	-5,700000286E0	-2,405625153E1
4,058232232E1	2,105625153E1	-5,400000095E0	-2,388750076E1
4,060236605E1	2,124375153E1	-5,343750000E0	-2,400000000E1
4,062216375E1	2,135625076E1	-5,043750286E0	-2,370000076E1
4,064224025E1	2,154375076E1	-4,912500381E0	-2,345625114E1
4,066231220E1	2,148750114E1	-4,800000191E0	-2,345625114E1
4,068236391E1	2,160000038E1	-4,800000191E0	-2,358750153E1
4,070239945E1	2,154375076E1	-5,043750286E0	-2,381250000E1
4,072243289E1	2,130000114E1	-5,043750286E0	-2,411250114E1
4,074245322E1	2,130000114E1	-4,987500191E0	-2,441250038E1
4,076247316E1	2,135625076E1	-4,800000191E0	-2,460000038E1
4,078248057E1	2,130000114E1	-4,800000191E0	-2,478750038E1
4,080248016E1	2,118750000E1	-4,912500381E0	-2,495625114E1
4,082248345E1	2,094375038E1	-4,987500191E0	-2,531250191E1
4,084247988E1	2,088750076E1	-5,043750286E0	-2,520000076E1
4,086247290E1	2,088750076E1	-4,912500381E0	-2,478750038E1
4,088247318E1	2,070000076E1	-5,043750286E0	-2,460000038E1
4,090246919E1	2,045625114E1	-5,343750000E0	-2,411250114E1
4,092245996E1	2,034375000E1	-5,287500381E0	-2,400000000E1
4,094246058E1	2,034375000E1	-5,343750000E0	-2,388750076E1
4,096245611E1	2,028750038E1	-5,343750000E0	-2,340000153E1
4,098244896E1	2,045625114E1	-5,512500286E0	-2,310000038E1
4,100245218E1	2,064375114E1	-5,400000095E0	-2,321250153E1
4,102244922E1	2,058750153E1	-5,587500095E0	-2,370000076E1
4,104245414E1	2,070000076E1	-5,400000095E0	-2,388750076E1
4,106245434E1	2,070000076E1	-5,343750000E0	-2,411250114E1
4,108245213E1	2,045625114E1	-5,587500095E0	-2,405625153E1
4,110245774E1	2,015625000E1	-5,812500000E0	-2,400000000E1
4,112245811E1	1,998750114E1	-5,943750381E0	-2,435625076E1
4,114249778E1	1,974375153E1	-5,812500000E0	-2,448750114E1
4,116259134E1	1,950000000E1	-6,112500191E0	-2,441250038E1
4,118231158E1	1,944375038E1	-5,943750381E0	-2,400000000E1
4,120211157E1	1,944375038E1	-6,187500477E0	-2,375625038E1
4,122195924E1	1,938750076E1	-6,187500477E0	-2,375625038E1
4,124187089E1	1,955625153E1	-6,112500191E0	-2,400000000E1
4,126179921E1	1,974375153E1	-6,000000000E0	-2,405625153E1
4,128177309E1	1,974375153E1	-5,943750381E0	-2,388750076E1
4,130182879E1	1,980000114E1	-5,887500286E0	-2,375625038E1
4,132194702E1	1,985625076E1	-5,643750191E0	-2,375625038E1
4,134209444E1	2,010000038E1	-5,700000286E0	-2,400000000E1
4,136223859E1	1,985625076E1	-5,587500095E0	-2,388750076E1
4,138235228E1	1,974375153E1	-5,700000286E0	-2,400000000E1
4,140242915E1	1,925625038E1	-5,812500000E0	-2,400000000E1
4,142247573E1	1,890000153E1	-5,943750381E0	-2,405625153E1
4,144251070E1	1,908750153E1	-5,887500286E0	-2,418750191E1
4,146252444E1	1,890000153E1	-5,812500000E0	-2,418750191E1
4,148253428E1	1,848750114E1	-5,887500286E0	-2,411250114E1
4,150253144E1	1,835625076E1	-5,700000286E0	-2,430000114E1
4,152252056E1	1,830000114E1	-5,700000286E0	-2,430000114E1
4,154251379E1	1,854375076E1	-5,512500286E0	-2,430000114E1
4,156250352E1	1,914375114E1	-5,400000095E0	-2,418750191E1
4,158248757E1	1,944375038E1	-5,212500095E0	-2,411250114E1
4,160248104E1	1,938750076E1	-5,212500095E0	-2,405625153E1
4,162247180E1	1,955625153E1	-5,043750286E0	-2,400000000E1
4,164246017E1	1,985625076E1	-4,987500191E0	-2,405625153E1
4,166245862E1	1,998750114E1	-4,912500381E0	-2,381250000E1
4,168245474E1	1,980000114E1	-4,912500381E0	-2,411250114E1
4,170245805E1	1,980000114E1	-4,912500381E0	-2,405625153E1
4,172245910E1	1,955625153E1	-5,100000381E0	-2,418750191E1
4,174245571E1	1,955625153E1	-4,987500191E0	-2,411250114E1
4,176246105E1	1,955625153E1	-4,987500191E0	-2,418750191E1
4,178245961E1	1,968750000E1	-5,212500095E0	-2,460000038E1
4,180245458E1	1,968750000E1	-5,212500095E0	-2,460000038E1
4,182245919E1	1,950000000E1	-5,212500095E0	-2,495625114E1
4,184245700E1	1,974375153E1	-5,212500095E0	-2,460000038E1
4,186245122E1	1,968750000E1	-5,287500381E0	-2,460000038E1
4,188245397E1	1,968750000E1	-5,043750286E0	-2,465625191E1
4,190245308E1	1,950000000E1	-5,212500095E0	-2,471250153E1
4,192244859E1	1,968750000E1	-5,212500095E0	-2,448750114E1
4,194245192E1	1,925625038E1	-5,212500095E0	-2,430000114E1
4,196245057E1	1,944375038E1	-5,100000381E0	-2,430000114E1
4,198245710E1	1,920000076E1	-5,212500095E0	-2,411250114E1
4,200245823E1	1,914375114E1	-5,287500381E0	-2,441250038E1
4,202245458E1	1,920000076E1	-5,343750000E0	-2,448750114E1
4,204245937E1	1,914375114E1	-5,400000095E0	-2,441250038E1
4,206245829E1	1,944375038E1	-5,287500381E0	-2,441250038E1
4,208245551E1	1,920000076E1	-5,287500381E0	-2,465625191E1
4,210245919E1	1,974375153E1	-5,287500381E0	-2,490000153E1
4,212245830E1	1,974375153E1	-5,287500381E0	-2,490000153E1
4,214245401E1	2,015625000E1	-5,287500381E0	-2,501250076E1
4,216245727E1	2,045625114E1	-5,100000381E0	-2,520000076E1
4,218245713E1	2,045625114E1	-4,987500191E0	-2,520000076E1
4,220245122E1	2,045625114E1	-4,987500191E0	-2,508750153E1
4,222245302E1	2,040000153E1	-4,987500191E0	-2,531250191E1
4,224245079E1	2,070000076E1	-4,912500381E0	-2,525625038E1
4,226245758E1	2,064375114E1	-4,912500381E0	-2,531250191E1
4,228245744E1	2,064375114E1	-5,043750286E0	-2,531250191E1
4,230221942E1	2,058750153E1	-4,987500191E0	-2,508750153E1
4,232204380E1	2,064375114E1	-4,987500191E0	-2,490000153E1
4,234214621E1	2,070000076E1	-4,912500381E0	-2,501250076E1
4,236223052E1	2,094375038E1	-4,987500191E0	-2,490000153E1
4,238236422E1	2,105625153E1	-5,043750286E0	-2,495625114E1
4,240213037E1	2,118750000E1	-5,212500095E0	-2,501250076E1
4,242198857E1	2,118750000E1	-5,212500095E0	-2,501250076E1
4,244188048E1	2,124375153E1	-4,987500191E0	-2,520000076E1
4,246180140E1	2,135625076E1	-5,043750286E0	-2,501250076E1
4,248179118E1	2,124375153E1	-4,987500191E0	-2,520000076E1
4,250176557E1	2,135625076E1	-4,912500381E0	-2,501250076E1
4,252179466E1	2,118750000E1	-4,687500000E0	-2,525625038E1
4,254188530E1	2,124375153E1	-4,612500191E0	-2,501250076E1
4,256201401E1	2,124375153E1	-4,312500000E0	-2,520000076E1
4,258217630E1	2,148750114E1	-4,012500286E0	-2,490000153E1
4,260231498E1	2,148750114E1	-3,900000095E0	-2,471250153E1
4,262241099E1	2,154375076E1	-3,843750238E0	-2,471250153E1
4,264223657E1	2,178750038E1	-3,900000095E0	-2,465625191E1
4,266233386E1	2,184375000E1	-3,843750238E0	-2,490000153E1
4,268240126E1	2,214375114E1	-3,900000095E0	-2,465625191E1
4,270245511E1	2,214375114E1	-4,012500286E0	-2,448750114E1
4,272248669E1	2,214375114E1	-4,143750191E0	-2,430000114E1
4,274226581E1	2,165625000E1	-4,387500286E0	-2,441250038E1
4,276233269E1	2,165625000E1	-4,500000000E0	-2,448750114E1
4,278238066E1	2,160000038E1	-4,612500191E0	-2,441250038E1
4,280241249E1	2,178750038E1	-4,612500191E0	-2,441250038E1
4,282244291E1	2,160000038E1	-4,912500381E0	-2,411250114E1
4,284246106E1	2,154375076E1	-4,987500191E0	-2,430000114E1
4,286246652E1	2,135625076E1	-5,043750286E0	-2,411250114E1
4,288247552E1	2,148750114E1	-5,212500095E0	-2,411250114E1
4,290247572E1	2,184375000E1	-5,212500095E0	-2,411250114E1
4,292247011E1	2,184375000E1	-5,343750000E0	-2,418750191E1
4,294247165E1	2,214375114E1	-5,343750000E0	-2,448750114E1
4,296246740E1	2,195625114E1	-5,343750000E0	-2,460000038E1
4,298246109E1	2,195625114E1	-5,287500381E0	-2,441250038E1
4,300246148E1	2,214375114E1	-5,212500095E0	-2,430000114E1
4,302245809E1	2,208750153E1	-5,100000381E0	-2,460000038E1
4,304246106E1	2,195625114E1	-4,912500381E0	-2,448750114E1
4,306246118E1	2,184375000E1	-5,100000381E0	-2,448750114E1
4,308245569E1	2,184375000E1	-5,043750286E0	-2,418750191E1
4,310245822E1	2,154375076E1	-4,987500191E0	-2,400000000E1
4,312245689E1	2,135625076E1	-5,043750286E0	-2,388750076E1
4,314221728E1	2,148750114E1	-5,100000381E0	-2,411250114E1
4,316227483E1	2,135625076E1	-5,100000381E0	-2,400000000E1
4,318232219E1	2,160000038E1	-5,343750000E0	-2,388750076E1
4,320235850E1	2,105625153E1	-5,643750191E0	-2,405625153E1
4,322239493E1	2,100000000E1	-5,587500095E0	-2,388750076E1
4,324241878E1	2,124375153E1	-5,512500286E0	-2,405625153E1
4,326244387E1	2,118750000E1	-5,643750191E0	-2,405625153E1
4,328245683E1	2,118750000E1	-5,587500095E0	-2,411250114E1
4,330246257E1	2,094375038E1	-5,587500095E0	-2,418750191E1
4,332247188E1	2,088750076E1	-5,400000095E0	-2,448750114E1
4,334247421E1	2,075625038E1	-5,287500381E0	-2,448750114E1
4,336246882E1	2,105625153E1	-5,212500095E0	-2,460000038E1
4,338247159E1	2,105625153E1	-5,043750286E0	-2,430000114E1
4,340246753E1	2,075625038E1	-5,212500095E0	-2,435625076E1
4,342245956E1	2,070000076E1	-5,100000381E0	-2,441250038E1
4,344246073E1	2,088750076E1	-5,287500381E0	-2,460000038E1
4,346245720E1	2,070000076E1	-5,343750000E0	-2,460000038E1
4,348245014E1	2,064375114E1	-5,643750191E0	-2,460000038E1
4,350245346E1	2,028750038E1	-5,587500095E0	-2,448750114E1
4,352245212E1	2,045625114E1	-5,400000095E0	-2,448750114E1
4,354245710E1	2,058750153E1	-5,587500095E0	-2,478750038E1
4,356245770E1	2,075625038E1	-5,587500095E0	-2,448750114E1
4,358245364E1	2,075625038E1	-5,587500095E0	-2,448750114E1
4,360246846E1	2,064375114E1	-5,343750000E0	-2,435625076E1
4,362221936E1	2,088750076E1	-5,287500381E0	-2,400000000E1
4,364201316E1	2,100000000E1	-5,100000381E0	-2,381250000E1
4,366189111E1	2,105625153E1	-5,287500381E0	-2,381250000E1
4,368180479E1	2,088750076E1	-5,400000095E0	-2,370000076E1
4,370174706E1	2,088750076E1	-5,287500381E0	-2,375625038E1
4,372176753E1	2,088750076E1	-5,212500095E0	-2,388750076E1
4,374174670E1	2,100000000E1	-5,400000095E0	-2,388750076E1
4,376180060E1	2,088750076E1	-5,643750191E0	-2,375625038E1
4,378189941E1	2,088750076E1	-5,643750191E0	-2,400000000E1
4,380204271E1	2,075625038E1	-5,812500000E0	-2,400000000E1
4,382221717E1	2,075625038E1	-5,812500000E0	-2,405625153E1
4,384234431E1	2,064375114E1	-5,943750381E0	-2,400000000E1
4,386242749E1	2,040000153E1	-5,943750381E0	-2,370000076E1
4,388248878E1	2,004375076E1	-6,000000000E0	-2,370000076E1
4,390252095E1	1,980000114E1	-6,112500191E0	-2,370000076E1
4,392253261E1	1,985625076E1	-6,187500477E0	-2,358750153E1
4,394253992E1	1,980000114E1	-6,300000191E0	-2,358750153E1
4,396253427E1	1,974375153E1	-6,112500191E0	-2,345625114E1
4,398252125E1	1,985625076E1	-5,943750381E0	-2,358750153E1
4,400251252E1	2,004375076E1	-5,887500286E0	-2,375625038E1
4,402249816E1	2,028750038E1	-6,000000000E0	-2,405625153E1
4,404249457E1	2,045625114E1	-6,112500191E0	-2,400000000E1
4,406248508E1	2,064375114E1	-6,000000000E0	-2,381250000E1
4,408247177E1	2,058750153E1	-5,943750381E0	-2,388750076E1
4,410246890E1	2,064375114E1	-6,000000000E0	-2,381250000E1
4,412246310E1	2,070000076E1	-6,412500381E0	-2,400000000E1
4,414245388E1	2,070000076E1	-6,543750286E0	-2,375625038E1
4,416222041E1	2,075625038E1	-6,543750286E0	-2,358750153E1
4,418227154E1	2,075625038E1	-6,543750286E0	-2,340000153E1
4,420231484E1	2,070000076E1	-6,600000381E0	-2,340000153E1
4,422236002E1	2,064375114E1	-6,487500191E0	-2,351250076E1
4,424239298E1	2,070000076E1	-6,412500381E0	-2,351250076E1
4,426242522E1	2,058750153E1	-6,243750095E0	-2,345625114E1
4,428244375E1	2,064375114E1	-6,187500477E0	-2,345625114E1
4,430245193E1	2,045625114E1	-6,112500191E0	-2,340000153E1
4,432246615E1	2,045625114E1	-6,112500191E0	-2,345625114E1
4,434247025E1	2,028750038E1	-6,000000000E0	-2,358750153E1
4,436246735E1	2,015625000E1	-5,700000286E0	-2,375625038E1
4,438247110E1	2,010000038E1	-5,643750191E0	-2,351250076E1
4,440246869E1	2,028750038E1	-5,812500000E0	-2,358750153E1
4,442246126E1	2,040000153E1	-5,812500000E0	-2,381250000E1
4,444246389E1	2,028750038E1	-5,700000286E0	-2,370000076E1
4,446245980E1	2,034375000E1	-5,812500000E0	-2,381250000E1
4,448245398E1	2,028750038E1	-5,587500095E0	-2,381250000E1
4,450245575E1	2,040000153E1	-5,512500286E0	-2,358750153E1
4,452245432E1	2,045625114E1	-5,587500095E0	-2,351250076E1
4,454245787E1	2,064375114E1	-5,587500095E0	-2,375625038E1
4,456245888E1	2,040000153E1	-5,400000095E0	-2,388750076E1
4,458245330E1	2,034375000E1	-5,343750000E0	-2,381250000E1
4,460245721E1	2,034375000E1	-5,212500095E0	-2,411250114E1
4,462245751E1	2,058750153E1	-5,043750286E0	-2,405625153E1
4,464245165E1	2,064375114E1	-5,100000381E0	-2,405625153E1
4,466245624E1	2,058750153E1	-5,287500381E0	-2,418750191E1
4,468245534E1	2,088750076E1	-5,212500095E0	-2,418750191E1
4,470245006E1	2,088750076E1	-5,343750000E0	-2,418750191E1
4,472245307E1	2,075625038E1	-5,212500095E0	-2,400000000E1
4,474245110E1	2,088750076E1	-5,100000381E0	-2,375625038E1
4,476245759E1	2,118750000E1	-4,800000191E0	-2,370000076E1
4,478245777E1	2,105625153E1	-4,800000191E0	-2,358750153E1
4,480245391E1	2,105625153E1	-4,987500191E0	-2,358750153E1
4,482245849E1	2,135625076E1	-4,912500381E0	-2,358750153E1
4,484247012E1	2,130000114E1	-4,912500381E0	-2,351250076E1
4,486252960E1	2,135625076E1	-4,687500000E0	-2,328750038E1
4,488225908E1	2,160000038E1	-4,987500191E0	-2,315625000E1
4,490205569E1	2,160000038E1	-5,100000381E0	-2,328750038E1
4,492191319E1	2,130000114E1	-5,512500286E0	-2,328750038E1
4,494181061E1	2,148750114E1	-5,643750191E0	-2,345625114E1
4,496180817E1	2,148750114E1	-5,400000095E0	-2,340000153E1
4,498176926E1	2,154375076E1	-5,287500381E0	-2,345625114E1
4,500181116E1	2,135625076E1	-5,400000095E0	-2,358750153E1
4,502191664E1	2,105625153E1	-5,400000095E0	-2,411250114E1
4,504206688E1	2,100000000E1	-5,212500095E0	-2,448750114E1
4,506222538E1	2,124375153E1	-5,212500095E0	-2,460000038E1
4,508233968E1	2,118750000E1	-5,287500381E0	-2,435625076E1
4,510242651E1	2,105625153E1	-5,343750000E0	-2,430000114E1
4,512248213E1	2,088750076E1	-5,587500095E0	-2,435625076E1
4,514250961E1	2,070000076E1	-5,700000286E0	-2,411250114E1
4,516253044E1	2,045625114E1	-5,512500286E0	-2,388750076E1
4,518253265E1	2,058750153E1	-5,643750191E0	-2,358750153E1
4,520253440E1	2,064375114E1	-5,700000286E0	-2,345625114E1
4,522229275E1	2,058750153E1	-5,643750191E0	-2,381250000E1
4,524233241E1	2,064375114E1	-5,512500286E0	-2,418750191E1
4,526237582E1	2,064375114E1	-5,287500381E0	-2,441250038E1
4,528240495E1	2,100000000E1	-5,400000095E0	-2,448750114E1
4,530242375E1	2,070000076E1	-5,343750000E0	-2,478750038E1
4,532244622E1	2,075625038E1	-5,343750000E0	-2,495625114E1
4,534245792E1	2,088750076E1	-5,287500381E0	-2,501250076E1
4,536246101E1	2,094375038E1	-5,287500381E0	-2,501250076E1
4,538246930E1	2,100000000E1	-5,100000381E0	-2,478750038E1
4,540246933E1	2,094375038E1	-5,043750286E0	-2,508750153E1
4,542246451E1	2,064375114E1	-5,212500095E0	-2,508750153E1
4,544246573E1	2,058750153E1	-4,987500191E0	-2,531250191E1
4,546246227E1	2,088750076E1	-5,043750286E0	-2,525625038E1
4,548245490E1	2,100000000E1	-5,212500095E0	-2,550000191E1
4,550245663E1	2,094375038E1	-4,987500191E0	-2,568750191E1
4,552245395E1	2,100000000E1	-5,043750286E0	-2,555625153E1
4,554245815E1	2,094375038E1	-5,212500095E0	-2,538750076E1
4,556245843E1	2,094375038E1	-5,287500381E0	-2,501250076E1
4,558245386E1	2,105625153E1	-5,100000381E0	-2,508750153E1
4,560245701E1	2,124375153E1	-4,912500381E0	-2,508750153E1
4,562245536E1	2,124375153E1	-4,743750095E0	-2,531250191E1
4,564245210E1	2,130000114E1	-4,687500000E0	-2,520000076E1
4,566245480E1	2,130000114E1	-5,043750286E0	-2,490000153E1
4,568221911E1	2,105625153E1	-4,743750095E0	-2,501250076E1
4,570226796E1	2,118750000E1	-4,687500000E0	-2,501250076E1
4,572208585E1	2,130000114E1	-4,743750095E0	-2,501250076E1
4,574218013E1	2,130000114E1	-4,912500381E0	-2,471250153E1
4,576226877E1	2,124375153E1	-5,043750286E0	-2,460000038E1
4,578233596E1	2,124375153E1	-5,043750286E0	-2,441250038E1
4,580238543E1	2,124375153E1	-5,100000381E0	-2,418750191E1
4,582242723E1	2,154375076E1	-4,987500191E0	-2,418750191E1
4,584245258E1	2,154375076E1	-5,343750000E0	-2,400000000E1
4,586223080E1	2,160000038E1	-5,400000095E0	-2,400000000E1
4,588229925E1	2,184375000E1	-5,287500381E0	-2,400000000E1
4,590235197E1	2,190000153E1	-5,287500381E0	-2,405625153E1
4,592239037E1	2,190000153E1	-5,287500381E0	-2,388750076E1
4,594242555E1	2,184375000E1	-5,343750000E0	-2,375625038E1
4,596244642E1	2,178750038E1	-5,400000095E0	-2,358750153E1
4,598245472E1	2,154375076E1	-5,343750000E0	-2,328750038E1
4,600246621E1	2,154375076E1	-5,343750000E0	-2,345625114E1
4,602246842E1	2,135625076E1	-5,512500286E0	-2,328750038E1
4,604247557E1	2,124375153E1	-5,812500000E0	-2,321250153E1
4,606247661E1	2,124375153E1	-5,700000286E0	-2,321250153E1
4,608251525E1	2,105625153E1	-5,887500286E0	-2,321250153E1
4,610260858E1	2,105625153E1	-6,000000000E0	-2,315625000E1
4,612233822E1	2,105625153E1	-6,112500191E0	-2,340000153E1
4,614235547E1	2,130000114E1	-6,187500477E0	-2,358750153E1
4,616213530E1	2,130000114E1	-6,000000000E0	-2,351250076E1
4,618197675E1	2,100000000E1	-5,643750191E0	-2,345625114E1
4,620185890E1	2,094375038E1	-5,400000095E0	-2,328750038E1
4,622180917E1	2,094375038E1	-5,512500286E0	-2,321250153E1
4,624184674E1	2,070000076E1	-5,512500286E0	-2,345625114E1
4,626193883E1	2,058750153E1	-5,587500095E0	-2,370000076E1
4,628208068E1	2,045625114E1	-5,512500286E0	-2,370000076E1
4,630222170E1	2,015625000E1	-5,587500095E0	-2,358750153E1
4,632233615E1	2,034375000E1	-5,643750191E0	-2,351250076E1
4,634241413E1	2,058750153E1	-6,000000000E0	-2,381250000E1
4,636246244E1	2,058750153E1	-6,187500477E0	-2,388750076E1
4,638249860E1	2,058750153E1	-6,187500477E0	-2,418750191E1
4,640251428E1	2,064375114E1	-6,187500477E0	-2,411250114E1
4,642251626E1	2,088750076E1	-5,943750381E0	-2,405625153E1
4,644251850E1	2,070000076E1	-5,943750381E0	-2,411250114E1
4,646227689E1	2,075625038E1	-5,943750381E0	-2,418750191E1
4,648232867E1	2,070000076E1	-5,887500286E0	-2,460000038E1
4,650236815E1	2,064375114E1	-5,887500286E0	-2,448750114E1
4,652239804E1	2,045625114E1	-5,887500286E0	-2,465625191E1
4,654242668E1	2,040000153E1	-5,887500286E0	-2,435625076E1
4,656244359E1	2,064375114E1	-5,587500095E0	-2,430000114E1
4,658245104E1	2,034375000E1	-5,643750191E0	-2,435625076E1
4,660246226E1	2,058750153E1	-5,587500095E0	-2,441250038E1
4,662246716E1	2,064375114E1	-5,587500095E0	-2,448750114E1
4,664246369E1	2,045625114E1	-5,643750191E0	-2,418750191E1
4,666246825E1	2,064375114E1	-5,587500095E0	-2,411250114E1
4,668246660E1	2,088750076E1	-5,587500095E0	-2,411250114E1
4,670245881E1	2,088750076E1	-5,512500286E0	-2,411250114E1
4,672246058E1	2,088750076E1	-5,643750191E0	-2,435625076E1
4,674245691E1	2,094375038E1	-5,512500286E0	-2,430000114E1
4,676246293E1	2,100000000E1	-5,343750000E0	-2,435625076E1
4,678246330E1	2,088750076E1	-5,212500095E0	-2,430000114E1
4,680245735E1	2,094375038E1	-5,212500095E0	-2,441250038E1
4,682246017E1	2,100000000E1	-4,987500191E0	-2,465625191E1
4,684245874E1	2,094375038E1	-5,043750286E0	-2,465625191E1
4,686245307E1	2,124375153E1	-5,043750286E0	-2,478750038E1
4,688245591E1	2,130000114E1	-5,043750286E0	-2,490000153E1
4,690245476E1	2,148750114E1	-5,212500095E0	-2,490000153E1
4,692244890E1	2,130000114E1	-5,287500381E0	-2,460000038E1
4,694245163E1	2,154375076E1	-5,343750000E0	-2,471250153E1
4,696245074E1	2,165625000E1	-5,287500381E0	-2,490000153E1
4,698244646E1	2,165625000E1	-5,212500095E0	-2,465625191E1
4,700244940E1	2,178750038E1	-4,987500191E0	-2,471250153E1
4,702244784E1	2,160000038E1	-4,987500191E0	-2,465625191E1
4,704245548E1	2,160000038E1	-4,912500381E0	-2,448750114E1
4,706245772E1	2,165625000E1	-4,743750095E0	-2,441250038E1
4,708245484E1	2,184375000E1	-4,800000191E0	-2,448750114E1
4,710245894E1	2,135625076E1	-4,912500381E0	-2,448750114E1
4,712245944E1	2,130000114E1	-4,743750095E0	-2,411250114E1
4,714245444E1	2,124375153E1	-4,987500191E0	-2,400000000E1
4,716245697E1	2,124375153E1	-5,043750286E0	-2,375625038E1
4,718245708E1	2,118750000E1	-4,987500191E0	-2,381250000E1
4,720245053E1	2,118750000E1	-4,987500191E0	-2,370000076E1
4,722245302E1	2,118750000E1	-4,987500191E0	-2,358750153E1
4,724245080E1	2,130000114E1	-4,987500191E0	-2,351250076E1
4,726245832E1	2,148750114E1	-4,912500381E0	-2,345625114E1
4,728222416E1	2,154375076E1	-5,043750286E0	-2,358750153E1
4,730227428E1	2,148750114E1	-5,043750286E0	-2,388750076E1
4,732236218E1	2,154375076E1	-5,043750286E0	-2,388750076E1
4,734249552E1	2,165625000E1	-5,043750286E0	-2,388750076E1
4,736225893E1	2,208750153E1	-5,287500381E0	-2,411250114E1
4,738206984E1	2,225625038E1	-5,400000095E0	-2,418750191E1
4,740192482E1	2,190000153E1	-5,587500095E0	-2,441250038E1
