"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
1,735418427E1	-2,116124928E-1	-6,624749899E-1	7,884249687E-1
1,737434673E1	-2,116124928E-1	-2,048749924E-1	3,489750028E-1
1,739450866E1	-2,531374991E-1	2,069374919E-1	-6,503749639E-2
1,741467105E1	-1,179749966E-1	3,474625051E-1	-1,023000032E-1
1,743483317E1	-3,602499887E-2	9,418749809E-2	-3,739999980E-2
1,745499531E1	-5,101250112E-2	-1,538625062E-1	4,991250113E-2
1,747515753E1	1,853500009E-1	-6,118749827E-2	9,886249900E-2
1,749531968E1	2,087250054E-1	-2,208250016E-1	4,771250114E-2
1,751548206E1	1,237499993E-3	-2,996124923E-1	2,062499989E-3
1,753564421E1	-9,886249900E-2	-1,570249945E-1	-1,640374959E-1
1,755580636E1	2,055625021E-1	2,388374954E-1	-1,927749962E-1
1,757596857E1	4,162124991E-1	4,060375094E-1	1,801249944E-2
1,759613075E1	1,000999957E-1	4,413750023E-2	2,149125040E-1
1,761629292E1	-3,489750028E-1	-2,729375064E-1	4,021874964E-1
1,763645529E1	-3,584625125E-1	-2,219250053E-1	5,032500029E-1
1,765661745E1	-1,659625024E-1	-1,857624948E-1	4,404124916E-1
1,767677961E1	2,351249941E-2	-1,208624989E-1	2,883374989E-1
1,769694185E1	1,405249983E-1	1,539999992E-2	1,606000066E-1
1,771710403E1	2,267374992E-1	2,282499969E-1	9,624999948E-4
1,773726619E1	2,778874934E-1	4,474250078E-1	-3,739999980E-2
1,775742856E1	2,553375065E-1	5,278624892E-1	1,153625026E-1
1,777759073E1	2,382874936E-1	5,215374827E-1	8,030000329E-2
1,779775292E1	1,073874980E-1	5,875374675E-1	4,812499974E-3
1,781791515E1	-3,519999981E-2	5,428500175E-1	1,537249982E-1
1,783807756E1	-2,480500042E-1	1,138499975E-1	4,995374978E-1
1,785823971E1	-2,076250017E-1	-7,658749819E-2	3,431999981E-1
1,787840185E1	-2,406249940E-1	2,480500042E-1	-2,155999988E-1
1,789856399E1	-4,399999976E-3	9,567250013E-1	-4,006749988E-1
1,791872613E1	1,776500046E-1	9,227625132E-1	-2,144999951E-1
1,793888838E1	-3,513124883E-1	-5,245624781E-1	-5,802499875E-2
1,795905078E1	-4,257000089E-1	-9,545249939E-1	2,462625057E-1
1,797921294E1	-2,958999872E-1	-2,458499968E-1	3,187249899E-1
1,799937507E1	-4,811125100E-1	2,660624981E-1	-2,749999985E-3
1,801953721E1	-5,790125132E-1	3,331624866E-1	-2,782999873E-1
1,803969944E1	-5,545374751E-1	1,394249946E-1	-1,548250020E-1
1,805986161E1	-5,790125132E-1	-2,829749882E-1	4,619999975E-2
1,808002396E1	-3,438875079E-1	-3,905000091E-1	5,046249926E-2
1,810018622E1	1,105500013E-1	-1,073874980E-1	-1,176999956E-1
1,812034828E1	4,500375092E-1	2,458499968E-1	-3,986124992E-1
1,814051051E1	2,074874938E-1	-7,232499868E-2	-5,912500024E-1
1,816067265E1	-4,152499884E-2	-4,511374831E-1	-3,986124992E-1
1,818083481E1	-1,564749926E-1	-7,427750230E-1	-2,928750031E-2
1,820099719E1	-1,586750001E-1	-7,715125084E-1	2,598750032E-2
1,822115938E1	4,358749837E-2	-3,053874969E-1	-3,454000056E-1
1,824132162E1	4,778124988E-1	5,087500215E-1	-7,093625069E-1
1,826148370E1	6,171000004E-1	8,109750152E-1	-7,380999923E-1
1,828164590E1	9,624999948E-4	-1,648624986E-1	-3,187249899E-1
1,830180806E1	-2,927374840E-1	-1,112100005E0	3,687750101E-1
1,832197054E1	3,617624938E-1	-7,097749710E-1	4,676375091E-1
1,834213262E1	5,097125173E-1	3,162499983E-3	-7,081250101E-2
1,836229478E1	2,362249941E-1	3,203749955E-1	-3,602499962E-1
1,838245701E1	1,911249943E-2	8,524999954E-3	-2,293500006E-1
1,840261940E1	1,830125004E-1	-1,702249944E-1	-2,502499893E-2
1,842278130E1	3,074499965E-1	-9,624999948E-4	-1,966249943E-2
1,844294368E1	2,744500041E-1	1,522125006E-1	-1,091749966E-1
1,846310583E1	1,744875014E-1	3,726249933E-2	-8,359999955E-2
1,848326799E1	3,181749880E-1	7,988750190E-2	-9,735000134E-2
1,850343022E1	4,522374868E-1	3,650625050E-1	-1,495999992E-1
1,852359237E1	5,351499915E-1	6,246625185E-1	-1,473999918E-1
1,854375471E1	3,426499963E-1	4,672249854E-1	-7,397499681E-2
1,856391694E1	1,414874941E-1	1,627999991E-1	1,878249943E-1
1,858407907E1	-8,098749816E-2	-1,958000064E-1	5,091624856E-1
1,860424122E1	-2,150499970E-1	-4,075500071E-1	4,655750096E-1
1,862440337E1	-2,278375030E-1	-1,861750036E-1	2,399374992E-1
1,864456575E1	-1,256749928E-1	2,022625059E-1	9,624999762E-2
1,866472791E1	-9,047500044E-2	1,905750036E-1	5,266249925E-2
1,868489015E1	-2,044624984E-1	-9,899999946E-2	1,249874979E-1
1,870505229E1	-1,405249983E-1	-1,031249985E-1	1,728374958E-1
1,872521444E1	-3,519999981E-2	-1,704999991E-2	4,097500071E-2
1,874537682E1	4,042499885E-2	2,557500079E-2	-1,868624985E-1
1,876553873E1	1,116499975E-1	1,351625025E-1	-3,113000095E-1
1,878570089E1	1,010624990E-1	2,139499933E-1	-1,920875013E-1
1,880586305E1	-8,524999768E-2	2,447500080E-2	1,539999992E-2
1,882602544E1	-2,256374955E-1	-1,297999918E-1	1,229249984E-1
1,884618768E1	-1,490499973E-1	-6,599999964E-2	1,718750000E-1
1,886634988E1	-9,157499671E-2	-8,524999954E-3	1,164624989E-1
1,888651195E1	-2,278375030E-1	-1,181124970E-1	8,456250280E-2
1,890667420E1	-2,767874897E-1	-2,532750070E-1	1,357125044E-1
1,892683662E1	-1,885125041E-1	-2,968625128E-1	1,878249943E-1
1,894699877E1	-9,693749994E-2	-2,788499892E-1	8,772499859E-2
1,896716102E1	-7,246249914E-2	-2,575374842E-1	-1,017499994E-2
1,898732316E1	-5,651250109E-2	-1,766874939E-1	2,172499895E-2
1,900748530E1	-1,277374923E-1	-1,192125008E-1	1,005124971E-1
1,902764768E1	-1,671999991E-1	-9,624999948E-4	1,665125042E-1
1,904780985E1	-2,331999987E-1	6,283749640E-2	2,058375031E-1
1,906797201E1	-3,863750100E-1	1,924999990E-2	2,026749998E-1
1,908813425E1	-5,502749681E-1	-1,403875053E-1	2,740375102E-1
1,910829632E1	-5,651249886E-1	-3,278000057E-1	3,400374949E-1
1,912845849E1	-4,065875113E-1	-4,351874888E-1	2,666125000E-1
1,914862072E1	-1,299374998E-1	-4,118124843E-1	4,949999973E-2
1,916878287E1	2,433750033E-2	-4,778124988E-1	-1,920875013E-1
1,918894501E1	1,585374922E-1	-6,022499800E-1	-1,974499971E-1
1,920910718E1	5,458750129E-1	-4,501749873E-1	-1,559250057E-1
1,922926955E1	1,175899982E0	-6,324999966E-3	-3,528249860E-1
1,924943169E1	1,609025002E0	5,512375236E-1	-6,624749899E-1
1,926959385E1	1,672824979E0	9,450374842E-1	-9,626374841E-1
1,928975607E1	1,466437459E0	1,081300020E0	-1,049812436E0
1,930991822E1	1,059849977E0	8,619874716E-1	-8,072624803E-1
1,933008037E1	6,554625034E-1	4,991250038E-1	-3,102000058E-1
1,935024276E1	3,702875078E-1	3,107500076E-1	1,153625026E-1
1,937040492E1	4,455000162E-2	1,319999993E-1	4,283125103E-1
1,939056708E1	-3,055250049E-1	-2,755500078E-1	8,145499825E-1
1,941072923E1	-6,450124979E-1	-8,226624727E-1	1,112650037E0
1,943089137E1	-9,344499707E-1	-8,002499938E-1	1,120074987E0
1,945105358E1	-1,061087489E0	-2,606999874E-1	9,741874933E-1
1,947121574E1	-1,038812518E0	-1,106875017E-1	9,732249975E-1
1,949137790E1	-8,322874904E-1	-1,670625061E-1	8,475499749E-1
1,951154027E1	-5,002250075E-1	7,878749818E-2	3,836250007E-1
1,953170240E1	-1,831499934E-1	4,937624931E-1	-2,749999985E-3
1,955186456E1	1,776500046E-1	7,673875093E-1	-3,049750030E-1
1,957202681E1	2,297624946E-1	3,619000018E-1	-5,295125246E-1
1,959218898E1	1,947000027E-1	-1,255374998E-1	-5,634750128E-1
1,961235113E1	2,903999984E-1	-3,074499965E-1	-4,879874885E-1
1,963251328E1	4,340874851E-1	-1,915374994E-1	-3,878875077E-1
1,965267567E1	5,032500029E-1	1,128875017E-1	-3,465000093E-1
1,967283784E1	4,010874927E-1	4,438500106E-1	-3,676750064E-1
1,969300007E1	1,787499934E-1	6,289250255E-1	-2,975499928E-1
1,971316223E1	-3,044250011E-1	2,628999949E-1	-2,749999985E-3
1,973332437E1	-6,609625220E-1	-4,926624894E-1	3,431999981E-1
1,975348654E1	-1,788875014E-1	-3,480125070E-1	4,793249965E-1
1,977364895E1	4,830375016E-1	5,257999897E-1	3,761999905E-1
1,979381109E1	4,064500034E-1	7,045499682E-1	2,505249977E-1
1,981397322E1	-2,118874937E-1	-1,935999990E-1	2,920500040E-1
1,983413546E1	-2,788499892E-1	-6,949250102E-1	3,804624975E-1
1,985429761E1	7,548750192E-2	-3,969624937E-1	2,345750034E-1
1,987445972E1	-4,399999976E-3	-2,627624869E-1	-5,802499875E-2
1,989462188E1	-3,470500112E-1	-3,617624938E-1	-2,879250050E-1
1,991478428E1	-5,779125094E-1	-2,723875046E-1	-4,092000127E-1
1,993494642E1	-4,746499956E-1	2,873750031E-2	-3,687750101E-1
1,995510854E1	-2,512125075E-1	1,149500012E-1	-1,229249984E-1
1,997527069E1	-1,735250056E-1	-2,415875047E-1	1,846625060E-1
1,999543294E1	1,691249944E-2	-4,342249930E-1	4,464625120E-1
2,001559509E1	1,467124969E-1	-2,957625091E-1	5,230500102E-1
2,003575746E1	-5,857500061E-2	7,342500240E-2	2,282499969E-1
2,005591963E1	-3,310999870E-1	4,959625006E-1	-1,346125007E-1
2,007608180E1	-3,097875118E-1	7,471749783E-1	-2,239875048E-1
2,009624395E1	-2,107875049E-1	3,810124993E-1	-4,317500070E-2
2,011640618E1	-1,331000030E-1	-3,085500002E-1	1,473999918E-1
2,013656835E1	1,307625026E-1	-3,724874854E-1	-2,749999985E-3
2,015673049E1	3,426499963E-1	-1,374999993E-2	-2,708750069E-1
2,017689262E1	3,255999982E-1	1,948374957E-1	-3,379749954E-1
2,019705509E1	-1,267749965E-1	-5,267624855E-1	-1,240250021E-1
2,021721720E1	-1,948374957E-1	-1,031112552E0	3,537875116E-1
2,023737943E1	1,181124970E-1	-6,278250217E-1	5,581125021E-1
2,025754159E1	1,084875017E-1	1,011999995E-1	2,868250012E-1
2,027770374E1	-3,313750029E-2	7,056499720E-1	1,003750041E-2
2,029786590E1	-1,108250022E-1	6,331874728E-1	-1,058750004E-1
2,031802803E1	-7,356250286E-2	-4,468749836E-2	5,376249924E-2
2,033819019E1	4,904625118E-1	-3,352249861E-1	3,495250046E-1
2,035835258E1	9,055749774E-1	-1,201749966E-1	3,697375059E-1
2,037851474E1	6,289250255E-1	1,075249985E-1	9,418749809E-2
2,039867689E1	1,702249944E-1	1,735250056E-1	-5,802499875E-2
2,041883911E1	1,168750040E-2	-1,201749966E-1	-1,127499994E-2
2,043900127E1	9,363749623E-2	-2,564375103E-1	1,526249945E-1
2,045916343E1	1,911249943E-2	-2,653750032E-2	3,569499850E-1
2,047932559E1	-2,534124851E-1	4,042499885E-2	5,134249926E-1
2,049948798E1	-3,683624864E-1	-1,489125043E-1	5,475249887E-1
2,051965012E1	-8,304999769E-2	-1,594999991E-2	5,549499989E-1
2,053981228E1	1,893374920E-1	2,777499855E-1	5,933125019E-1
2,055997443E1	1,255374998E-1	3,937999904E-1	6,411625147E-1
2,058013665E1	-4,399999976E-3	5,161749721E-1	4,081000090E-1
2,060029903E1	-6,173750013E-2	7,768750191E-1	2,186249942E-1
2,062046095E1	1,062875018E-1	1,075937510E0	1,463000029E-1
2,064062335E1	1,190750003E-1	7,651875019E-1	1,856250018E-1
2,066078550E1	9,886249900E-2	7,026249915E-2	3,474625051E-1
2,068094765E1	2,447499931E-1	-3,543374836E-1	2,143625021E-1
2,070110990E1	4,320249856E-1	-9,047500044E-2	-2,208250016E-1
2,072127206E1	3,691875041E-1	3,405874968E-1	-6,040375233E-1
2,074143443E1	9,886249900E-2	4,523749948E-1	-7,039999962E-1
2,076159637E1	-3,895374835E-1	-2,340250015E-1	-5,135625005E-1
2,078175853E1	-6,461125016E-1	-1,032212496E0	-2,421374917E-1
2,080192092E1	-2,980999947E-1	-6,554625034E-1	-1,127499994E-2
2,082208315E1	1,659625024E-1	4,692874849E-1	1,366750002E-1
2,084224521E1	4,675000161E-2	1,036612511E0	3,367374837E-1
2,086240744E1	-8,163374662E-1	-2,543750033E-2	6,166874766E-1
2,088256960E1	-8,599249721E-1	-7,246249914E-1	9,433875084E-1
2,090273199E1	-1,968999952E-1	-2,095499933E-1	1,000862479E0
2,092289391E1	-3,409999982E-2	3,639625013E-1	8,241750002E-1
2,094305607E1	-5,534374714E-1	2,480500042E-1	4,804250002E-1
2,096321844E1	-8,641874790E-1	7,988750190E-2	1,548250020E-1
2,098338059E1	-4,907374978E-1	2,437874973E-1	1,113750041E-2
2,100354273E1	-4,688749835E-2	2,983750030E-2	-4,633750021E-2
2,102370517E1	1,053249985E-1	-3,905000091E-1	-1,538625062E-1
2,104386730E1	1,861750036E-1	-2,957625091E-1	-2,899875045E-1
2,106402948E1	2,861374915E-1	1,905750036E-1	-5,517874956E-1
2,108419163E1	3,000249863E-1	4,757499993E-1	-6,997374892E-1
2,110435377E1	1,159124970E-1	9,473749995E-2	-4,826250076E-1
2,112451590E1	-2,374625057E-1	-7,598249912E-1	3,877500072E-2
2,114467813E1	4,564999789E-2	-7,448375225E-1	3,836250007E-1
2,116484028E1	4,574624896E-1	1,128875017E-1	1,473999918E-1
2,118500243E1	4,841375053E-1	9,270250201E-1	-2,793999910E-1
2,120516481E1	4,309250116E-1	1,136574984E0	-3,772999942E-1
2,122532674E1	1,520749927E-1	1,416250020E-1	-3,496625125E-1
2,124548891E1	2,531374991E-1	-6,150375009E-1	4,193750024E-2
2,126565128E1	3,788124919E-1	-3,628624976E-1	3,113000095E-1
2,128581322E1	5,417500064E-2	1,872749925E-1	2,484624982E-1
2,130597560E1	-6,769124866E-1	5,257999897E-1	1,451999992E-1
2,132613774E1	-1,217562437E0	5,235999823E-1	2,931500077E-1
2,134629990E1	-1,289887547E0	3,522749841E-1	6,070625186E-1
2,136646214E1	-1,007874966E0	1,425874978E-1	9,763875008E-1
2,138662429E1	-8,834375143E-1	-5,341874957E-1	1,188137531E0
2,140678644E1	-8,439750075E-1	-1,315325022E0	1,326462507E0
2,142694883E1	-5,130124688E-1	-1,295112491E0	8,529124856E-1
2,144711098E1	-1,597750038E-1	-5,480750203E-1	-2,740375102E-1
2,146727313E1	2,915000021E-1	3,161124885E-1	-8,519499898E-1
2,148743537E1	3,265624940E-1	2,447499931E-1	-9,242749810E-1
2,150759754E1	2,670249939E-1	2,131249942E-2	-1,003062487E0
2,152775969E1	5,319874883E-1	6,098124981E-1	-1,121175051E0
2,154792184E1	1,020524979E0	1,761237502E0	-1,294700027E0
2,156808422E1	1,281224966E0	2,542375088E0	-1,473449945E0
2,158824606E1	1,096012473E0	2,195462465E0	-1,421337485E0
2,160840852E1	1,744875014E-1	8,841250092E-2	-8,487874866E-1
2,162857069E1	-7,418124676E-1	-2,853125095E0	2,527250051E-1
2,164873285E1	3,436124921E-1	-3,185187578E0	1,091337442E0
2,166889502E1	1,320549965E0	-1,435637474E0	1,113612533E0
2,168905716E1	4,426124990E-1	3,192749918E-1	5,165874958E-1
2,170921931E1	-1,227049947E0	8,300874829E-1	1,782000065E-1
2,172938147E1	-2,230662584E0	2,586374879E-1	3,612124920E-1
2,174954362E1	-1,921975017E0	-3,596999943E-1	4,505875111E-1
2,176970580E1	-4,278999865E-1	-2,276999950E-1	3,293125033E-1
2,178986805E1	8,492000103E-1	4,406875074E-1	1,036750004E-1
2,181003021E1	1,176862478E0	9,928874969E-1	-4,411000013E-1
2,183019237E1	1,034274936E0	1,287687540E0	-9,274374843E-1
2,185035474E1	7,033125162E-1	1,125987530E0	-9,849125147E-1
2,187051665E1	3,990249932E-1	7,045499682E-1	-6,593124866E-1
2,189067903E1	2,138125002E-1	4,076874852E-1	-2,602874935E-1
2,191084118E1	4,991250113E-2	2,054249942E-1	2,818750031E-2
2,193100335E1	-1,501500010E-1	-1,436875015E-1	-3,712499980E-3
2,195116550E1	-3,629999980E-2	-3,117125034E-1	-3,081375062E-1
2,197132774E1	2,212374955E-1	-2,734875083E-1	-4,848249853E-1
2,199148989E1	1,053249985E-1	-4,596624970E-1	-5,178250074E-1
2,201165207E1	-1,544124931E-1	-5,671874881E-1	-4,900499880E-1
2,203181423E1	-1,000999957E-1	-1,414874941E-1	-4,518249929E-1
2,205197637E1	5,733750015E-2	4,214375019E-1	-2,868250012E-1
2,207213877E1	-1,660999954E-1	2,043250054E-1	-1,006499976E-1
2,209230092E1	-2,374625057E-1	-1,329624951E-1	-2,818750031E-2
2,211246306E1	1,159124970E-1	1,223749965E-1	2,598750032E-2
2,213262522E1	2,074874938E-1	1,436875015E-1	6,641250104E-2
2,215278734E1	5,637500063E-2	-1,724250019E-1	1,101374999E-1
2,217294951E1	5,527500063E-2	-2,308624983E-1	1,622499973E-1
2,219311167E1	-1,374999993E-4	-2,149125040E-1	1,739374995E-1
2,221327391E1	-1,575749964E-1	-2,032250017E-1	3,341250122E-2
2,223343601E1	-3,715249896E-1	3,162499983E-3	-1,453374922E-1
2,225359823E1	-2,947999835E-1	3,107500076E-1	-1,985500008E-1
2,227376038E1	-3,448500037E-1	-6,270000339E-2	-1,553750038E-2
2,229392251E1	-4,566375017E-1	-8,353124857E-1	1,473999918E-1
2,231408487E1	-7,782500237E-2	-8,822000027E-1	7,397499681E-2
2,233424702E1	5,171374679E-1	-1,702249944E-1	-3,209249973E-1
2,235440917E1	4,862000048E-1	3,491125107E-1	-4,805625081E-1
2,237457133E1	1,073874980E-1	3,012624979E-1	-5,018749833E-1
2,239473349E1	-1,544124931E-1	5,967500061E-2	-4,453625083E-1
2,241489563E1	1,264999993E-2	2,983750030E-2	-1,101374999E-1
2,243505780E1	9,679999948E-2	-2,990624905E-1	1,409374923E-1
2,245522004E1	4,351874888E-1	-4,490749836E-1	-2,928750031E-2
2,247538218E1	9,789999723E-1	-4,991250113E-2	-4,166249931E-1
2,249554430E1	1,044999957E0	4,001249969E-1	-6,327750087E-1
2,251570670E1	5,863000154E-1	2,767874897E-1	-6,157249808E-1
2,253586883E1	-1,054624990E-1	-5,202999711E-1	-3,070375025E-1
2,255603100E1	-2,682625055E-1	-8,492000103E-1	1,568875015E-1
2,257619318E1	-8,524999768E-2	-5,160375237E-1	3,133625090E-1
2,259635533E1	9,487500414E-3	-9,363749623E-2	1,229249984E-1
2,261651749E1	3,932499886E-2	4,533374906E-1	-7,301250100E-2
2,263667964E1	-2,949374914E-1	5,449125171E-1	6,118749827E-2
2,265684180E1	-1,057924986E0	-5,117750168E-1	3,261500001E-1
2,267700402E1	-8,960874677E-1	-1,370599985E0	4,687374830E-1
2,269716640E1	4,926624894E-1	-5,224999785E-1	2,994749844E-1
2,271732832E1	8,725749850E-1	3,416875005E-1	-7,191249728E-2
2,273749048E1	7,232499868E-2	1,937374920E-1	-4,422000051E-1
2,275765286E1	-3,172124922E-1	1,054624990E-1	-5,209875107E-1
2,277781480E1	-9,377499670E-2	4,012250006E-1	-3,240875006E-1
2,279797719E1	-9,047500044E-2	1,223749965E-1	-1,006499976E-1
2,281813935E1	-9,377499670E-2	-4,756124914E-1	8,882500231E-2
2,283830150E1	5,267624855E-1	-3,522749841E-1	-7,287500054E-2
2,285846366E1	1,048162460E0	5,637500063E-2	-4,911499918E-1
2,287862583E1	1,021487474E0	4,587000012E-1	-7,093625069E-1
2,289878806E1	5,416125059E-1	4,587000012E-1	-6,327750087E-1
2,291895020E1	-3,086875081E-1	-2,117500007E-1	-1,772374958E-1
2,293911235E1	-7,588624954E-1	-7,151374817E-1	3,740000129E-1
2,295927451E1	-6,140750051E-1	-5,011875033E-1	4,729999900E-1
2,297943668E1	-2,491499931E-1	1,755875051E-1	2,580874860E-1
2,299959907E1	1,372250021E-1	7,779750228E-1	5,266249925E-2
2,301976122E1	2,117500082E-2	3,852750063E-1	1,069749966E-1
2,303992315E1	-4,896374941E-1	-8,141375184E-1	2,782999873E-1
2,306008554E1	-3,118500113E-1	-1,047199965E0	4,218499959E-1
2,308024769E1	2,915000021E-1	-2,011625022E-1	2,006125003E-1
2,310040991E1	2,021249980E-1	3,426499963E-1	1,649999991E-2
2,312057197E1	-1,149500012E-1	5,193374753E-1	-3,671250120E-2
2,314073413E1	-3,874749839E-1	3,937999904E-1	-2,037750036E-1
2,316089629E1	-3,353624940E-1	4,991250038E-1	-2,953499854E-1
2,318105849E1	-1,937374920E-1	5,449125171E-1	-8,786249906E-2
2,320122065E1	-2,778874934E-1	-7,342500240E-2	1,218250021E-1
2,322138278E1	-2,065249979E-1	-8,471375108E-1	1,526249945E-1
2,324154517E1	3,851374984E-1	-7,618874907E-1	1,463000029E-1
2,326170710E1	6,884624958E-1	-3,810124993E-1	-8,676250279E-2
2,328186948E1	5,937250257E-1	-6,489999592E-2	-4,507249892E-1
2,330203162E1	2,829749882E-1	2,160124928E-1	-5,113624930E-1
2,332219386E1	-2,557500079E-2	2,447499931E-1	-3,836250007E-1
2,334235593E1	-5,460125208E-1	-3,426499963E-1	-5,692499876E-2
2,336251809E1	-6,088500023E-1	-5,416125059E-1	3,059374988E-1
2,338268032E1	-1,885125041E-1	-2,063875049E-1	3,463625014E-1
2,340284240E1	1,839749962E-1	1,713249981E-1	4,193750024E-2
2,342300462E1	2,627624869E-1	3,097875118E-1	-1,655499935E-1
2,344316677E1	8,387500420E-3	-9,363749623E-2	-1,379124969E-1
2,346332890E1	-2,491499931E-1	-6,895624995E-1	1,164624989E-1
2,348349105E1	-1,820500046E-1	-8,225250244E-1	4,379374981E-1
2,350365344E1	-1,479499936E-1	-4,883999825E-1	3,016749918E-1
2,352381560E1	-3,555749953E-1	-4,358749837E-2	-6,544999778E-2
2,354397777E1	-3,257375062E-1	3,789499998E-1	-3,465000093E-1
2,356413993E1	-2,597374916E-1	4,523749948E-1	-5,667750239E-1
2,358430217E1	-1,831499934E-1	6,819999963E-2	-4,720374942E-1
2,360446431E1	-6,393750012E-2	-7,555624843E-1	-3,355000168E-2
2,362462648E1	2,234375030E-1	-1,002375007E0	1,920875013E-1
2,364478863E1	4,564999938E-1	-4,746499956E-1	-5,376249924E-2
2,366495078E1	3,766124845E-1	3,075875044E-1	-3,667125106E-1
2,368511296E1	1,212750003E-1	5,554999709E-1	-5,603125095E-1
2,370527534E1	-2,054249942E-1	1,192125008E-1	-5,007749796E-1
2,372543726E1	-2,983750030E-2	-2,180749923E-1	-1,134374961E-1
2,374559933E1	3,723500073E-1	-4,564999938E-1	2,026749998E-1
2,376576157E1	6,788374782E-1	-4,991250038E-1	2,080374956E-1
2,378592374E1	7,917249799E-1	-3,287625015E-1	3,561250120E-2
2,380608591E1	7,257249951E-1	1,203124970E-1	-2,443374991E-1
2,382624806E1	3,851374984E-1	3,192749918E-1	-2,740375102E-1
2,384641044E1	1,722874939E-1	3,713875115E-1	-6,764999777E-2
2,386657258E1	-1,192125008E-1	-1,058750041E-2	3,420999944E-1
2,388673473E1	-2,417249978E-1	-2,862749994E-1	7,251750231E-1
2,390689696E1	-2,278375030E-1	-3,064875007E-1	7,635374665E-1
2,392705914E1	-1,075249985E-1	-7,026249915E-2	4,868874848E-1
2,394722129E1	1,264999993E-2	2,820124924E-1	1,207249984E-1
2,396738343E1	-6,283749640E-2	3,596999943E-1	-1,219625026E-1
2,398754561E1	-2,374625057E-1	1,703625023E-1	-1,176999956E-1
2,400770797E1	-3,544749916E-1	-1,053249985E-1	1,649999991E-2
2,402786982E1	-3,278000057E-1	-2,010249943E-1	2,392499894E-2
2,404803205E1	-2,725250125E-1	-8,511249721E-2	-4,633750021E-2
2,406819421E1	-2,714250088E-1	6,173750013E-2	-1,271875054E-1
2,408835660E1	-3,438875079E-1	1,755875051E-1	-2,602874935E-1
2,410851853E1	-3,001624942E-1	3,012624979E-1	-3,389374912E-1
2,412868090E1	-1,192125008E-1	2,990624905E-1	-2,804999948E-1
2,414884305E1	3,162499983E-3	8,304999769E-2	-8,359999955E-2
2,416900521E1	8,607500046E-2	2,131249942E-2	5,582499877E-2
2,418916738E1	9,679999948E-2	3,836249933E-2	1,027124971E-1
2,420932952E1	3,396249935E-2	3,519999981E-2	1,696749926E-1
2,422949168E1	-9,047500044E-2	-1,181124970E-1	2,866874933E-1
2,424965382E1	-1,991000026E-1	-2,404875010E-1	4,166249931E-1
2,426981604E1	-2,320999950E-1	-2,202749997E-1	4,346374869E-1
2,428997814E1	-1,959374994E-1	-9,473749995E-2	3,165250123E-1
2,431014035E1	-2,256374955E-1	-2,021249942E-2	1,047749966E-1
2,433030251E1	-1,544124931E-1	6,819999963E-2	4,674999975E-3
2,435046466E1	-1,388750039E-2	5,224999785E-2	1,113750041E-2
2,437062681E1	1,711875051E-1	5,004999787E-2	3,987500072E-2
2,439078898E1	1,850749999E-1	6,489999592E-2	9,198749810E-2
2,441095114E1	9,253749996E-2	1,596374959E-1	1,027124971E-1
2,443111352E1	-3,629999980E-2	2,384250015E-1	1,027124971E-1
2,445127569E1	-8,098749816E-2	3,044250011E-1	6,215000153E-2
2,447143785E1	-1,086250022E-1	2,894375026E-1	2,392499894E-2
2,449160000E1	1,801249944E-2	2,224749923E-1	1,649999991E-2
2,451176216E1	1,924999952E-1	1,011999995E-1	6,118749827E-2
2,453192430E1	1,754499972E-1	-8,195000142E-2	9,198749810E-2
2,455208646E1	3,079999983E-2	-1,755875051E-1	1,590874940E-1
2,457224870E1	-1,043625027E-1	-2,382874936E-1	2,239875048E-1
2,459241077E1	-1,991000026E-1	-3,053874969E-1	2,888875008E-1
2,461257299E1	-1,831499934E-1	-1,765500009E-1	3,304125071E-1
2,463273515E1	-2,873750031E-1	1,278750040E-2	3,506250083E-1
2,465289731E1	-4,927999973E-1	1,223749965E-1	3,548874855E-1
2,467305945E1	-5,482124686E-1	1,308999956E-1	4,112625122E-1
2,469322162E1	-4,162124991E-1	1,223749965E-1	3,973749876E-1
2,471338376E1	-3,715249896E-1	6,393750012E-2	3,250499964E-1
2,473354612E1	-2,778874934E-1	-2,873750031E-2	2,846249938E-1
2,475370806E1	-7,988750190E-2	-4,675000161E-2	8,772499859E-2
2,477387020E1	1,637624949E-1	1,544124931E-1	-2,091374993E-1
2,479403255E1	1,116499975E-1	3,331624866E-1	-3,591499925E-1
2,481419469E1	-3,093750030E-2	2,820124924E-1	-3,613499999E-1
2,483435685E1	-1,436875015E-1	-3,506249934E-2	-2,293500006E-1
2,485451898E1	-8,841250092E-2	-2,436500043E-1	-1,559250057E-1
2,487468114E1	-6,819999963E-2	-1,798499972E-1	-1,931875050E-1
2,489484337E1	-2,131249942E-2	-2,606999874E-1	-2,123000026E-1
2,491500545E1	2,227500081E-2	-5,256624818E-1	-1,399749964E-1
2,493516762E1	2,382874936E-1	-4,149749875E-1	-2,560249865E-1
2,495532977E1	4,277625084E-1	7,672499865E-2	-3,198249936E-1
2,497549202E1	7,975000143E-2	2,628999949E-1	-1,473999918E-1
2,499565417E1	-4,503124952E-1	-1,926375031E-1	2,111999989E-1
2,501581635E1	-4,023250043E-1	-3,564000130E-1	4,633750021E-1
2,503597851E1	-1,564749926E-1	-3,299999982E-2	2,750000060E-1
2,505614069E1	-4,056249931E-2	6,524375081E-1	7,603749633E-2
