"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
1,973332437E1	-1,884000063E0	4,248000145E0	1,030005074E1
1,975348654E1	3,600000143E-1	3,280050039E0	8,072999954E0
1,977364895E1	1,917000055E0	3,153000116E0	6,160050392E0
1,979381109E1	1,189050078E0	4,863000393E0	8,149950027E0
1,981397322E1	-1,680000126E-1	6,934050560E0	1,147305012E1
1,983413546E1	3,439500034E-1	6,733050346E0	1,132200050E1
1,985429761E1	1,255950093E0	5,293950081E0	9,619950294E0
1,987445972E1	7,789500356E-1	4,519950390E0	9,139050484E0
1,989462188E1	3,195000067E-2	3,655950069E0	8,992050171E0
1,991478428E1	-5,530500412E-1	2,959050179E0	9,115050316E0
1,993494642E1	-1,336050034E0	2,878050089E0	1,017000008E1
1,995510854E1	-2,188950062E0	3,454950094E0	1,180095100E1
1,997527069E1	-2,526000023E0	4,305000305E0	1,255305099E1
1,999543294E1	-2,040000200E0	5,029950142E0	1,181805038E1
2,001559509E1	4,969500303E-1	3,975000143E0	8,538000107E0
2,003575746E1	2,544000149E0	2,670000076E0	5,722050190E0
2,005591963E1	2,187000036E0	2,542950153E0	6,295950413E0
2,007608180E1	8,460000157E-1	3,583950281E0	8,716950417E0
2,009624395E1	-3,405000269E-2	4,879950047E0	1,125000095E1
2,011640618E1	9,760500193E-1	4,248000145E0	1,037205029E1
2,013656835E1	2,245050192E0	2,751000166E0	7,455000401E0
2,015673049E1	1,890000105E0	2,694000244E0	6,024000168E0
2,017689262E1	-5,505000427E-2	3,538950205E0	7,731000423E0
2,019705509E1	-2,904000044E0	6,088950157E0	1,166895008E1
2,021721720E1	-2,923950195E0	6,015000343E0	1,208295059E1
2,023737943E1	7,819500566E-1	2,586000204E0	7,587000370E0
2,025754159E1	2,673000097E0	7,279500365E-1	5,080050468E0
2,027770374E1	2,392950058E0	6,370500326E-1	6,672000408E0
2,029786590E1	7,789500356E-1	2,461050034E0	1,057005024E1
2,031802803E1	-1,048950076E0	5,196000099E0	1,394895077E1
2,033819019E1	-5,029500127E-1	5,481000423E0	1,197600079E1
2,035835258E1	1,948050141E0	3,508050203E0	7,309050560E0
2,037851474E1	2,206050158E0	2,955000162E0	5,335950375E0
2,039867689E1	-1,819500029E-1	4,051050186E0	8,380050659E0
2,041883911E1	-2,365950108E0	5,077950478E0	1,072800064E1
2,043900127E1	-1,860000134E0	4,549050331E0	8,925000191E0
2,045916343E1	-7,729500532E-1	3,670950174E0	7,831050396E0
2,047932559E1	-3,829500079E-1	3,204000235E0	9,571950912E0
2,049948798E1	-2,520000041E-1	3,376050234E0	1,125705051E1
2,051965012E1	6,000000052E-3	3,972000122E0	1,082400036E1
2,053981228E1	2,599500120E-1	4,341000080E0	9,610050201E0
2,055997443E1	1,255950093E0	3,820950270E0	8,736000061E0
2,058013665E1	2,362050056E0	2,821050167E0	7,290000439E0
2,060029903E1	2,166000128E0	3,127050161E0	7,455000401E0
2,062046095E1	1,792050123E0	3,763950109E0	8,880000114E0
2,064062335E1	7,990500331E-1	5,382000446E0	1,100595093E1
2,066078550E1	9,280500412E-1	5,605050087E0	1,175505066E1
2,068094765E1	2,320950031E0	4,185000420E0	9,145950317E0
2,070110990E1	2,434050083E0	2,923050165E0	6,313050270E0
2,072127206E1	1,438050032E0	2,445000172E0	5,521050453E0
2,074143443E1	-1,003050089E0	3,136950254E0	7,383000374E0
2,076159637E1	-3,727950096E0	4,051050186E0	1,096095085E1
2,078175853E1	-4,614000320E0	3,900000095E0	1,148700047E1
2,080192092E1	-3,343050241E0	2,196000099E0	8,557050705E0
2,082208315E1	-1,789050102E0	9,910500646E-1	5,724000454E0
2,084224521E1	-2,011049986E0	1,342950106E0	7,510050297E0
2,086240744E1	-3,061950207E0	3,309000254E0	1,210995102E1
2,088256960E1	-1,212000012E0	3,666000128E0	1,167405033E1
2,090273199E1	1,252950072E0	3,430950165E0	8,178000450E0
2,092289391E1	2,968050241E0	4,032000065E0	7,027050495E0
2,094305607E1	3,937050104E0	4,176000118E0	7,977000237E0
2,096321844E1	3,607050180E0	4,345950127E0	9,637050629E0
2,098338059E1	2,953050137E0	4,609050274E0	1,154505062E1
2,100354273E1	2,308950186E0	5,101950169E0	1,230105019E1
2,102370517E1	1,870950103E0	4,183050156E0	1,008195019E1
2,104386730E1	2,137050152E0	2,469000101E0	7,339950562E0
2,106402948E1	1,801950097E0	1,401000023E0	6,064050198E0
2,108419163E1	1,710000038E-1	1,767000079E0	7,369050503E0
2,110435377E1	-2,287050009E0	4,223999977E0	1,077600098E1
2,112451590E1	-3,085950136E0	5,449050426E0	1,328505039E1
2,114467813E1	-1,440000087E-1	3,132000208E0	1,041900063E1
2,116484028E1	3,076050043E0	4,930500090E-1	5,968050480E0
2,118500243E1	2,901000023E0	5,910000205E-1	5,533050060E0
2,120516481E1	1,015950084E0	2,562000036E0	8,854050636E0
2,122532674E1	-3,010050058E0	6,169950485E0	1,223400021E1
2,124548891E1	-3,855000257E0	7,441950321E0	9,196050644E0
2,126565128E1	-2,299050093E0	5,694000244E0	5,020050049E0
2,128581322E1	-1,312050104E0	4,381950378E0	2,401050091E0
2,130597560E1	-2,224050045E0	4,354950428E0	4,744950294E0
2,132613774E1	-2,203050137E0	3,553050280E0	8,122950554E0
2,134629990E1	-1,492050052E0	3,405000210E0	1,035495090E1
2,136646214E1	2,340000123E-1	2,497050047E0	1,214595032E1
2,138662429E1	2,209050179E0	2,380050182E0	1,381005096E1
2,140678644E1	4,291950226E0	2,803950071E0	1,605300140E1
2,142694883E1	8,074950218E0	-1,469999999E-1	1,405905056E1
2,144711098E1	7,174950123E0	-3,030000031E-1	1,140795040E1
2,146727313E1	2,998950243E0	1,360050082E0	1,144395065E1
2,148743537E1	6,450000405E-1	1,968000054E0	1,100595093E1
2,150759754E1	-1,005000062E-2	1,291050076E0	7,879050255E0
2,152775969E1	6,360000372E-1	2,389500141E-1	3,805950165E0
2,154792184E1	1,491000056E0	-6,979500055E-1	1,732950091E0
2,156808422E1	1,588950038E0	-8,470500112E-1	2,047049999E0
2,158824606E1	3,000000119E-2	1,318950057E0	5,212050438E0
2,160840852E1	-6,213000298E0	8,356050491E0	1,242600060E1
2,162857069E1	-1,009695053E1	1,143000031E1	1,717395020E1
2,164873285E1	-6,012000084E0	8,377950668E0	1,149405098E1
2,166889502E1	1,363950014E0	5,956950188E0	1,867050052E0
2,168905716E1	4,633950233E0	4,339050293E0	-4,620000124E-1
2,170921931E1	2,130000114E0	3,685050249E0	6,009000301E0
2,172938147E1	5,899500251E-1	2,824950218E0	1,424595070E1
2,174954362E1	9,019500613E-1	1,693050027E0	1,911300087E1
2,176970580E1	1,744050026E0	1,245000005E0	1,726500130E1
2,178986805E1	3,765000105E0	5,820000172E-1	1,098705006E1
2,181003021E1	4,122000217E0	7,639500499E-1	7,270950317E0
2,183019237E1	2,230050087E0	2,767950058E0	6,619950294E0
2,185035474E1	-4,669500291E-1	5,317950249E0	7,435950279E0
2,187051665E1	-1,300050020E0	6,297000408E0	7,732950211E0
2,189067903E1	-6,420000196E-1	6,031050205E0	7,656000137E0
2,191084118E1	1,189050078E0	4,260000229E0	8,305050850E0
2,193100335E1	2,439000130E0	2,767950058E0	9,495000839E0
2,195116550E1	1,548000097E0	2,536050081E0	1,014705086E1
2,197132774E1	-3,660000265E-1	3,646950245E0	1,053405094E1
2,199148989E1	-1,588050127E0	3,888000250E0	1,101795006E1
2,201165207E1	-1,579950094E0	3,085950136E0	1,060095024E1
2,203181423E1	-1,396050096E0	2,185950041E0	9,379950523E0
2,205197637E1	-1,462950110E0	2,017950058E0	9,382950783E0
2,207213877E1	-9,000000358E-1	1,839000106E0	1,020600033E1
2,209230092E1	-4,500000179E-1	2,731950045E0	9,876000404E0
2,211246306E1	-4,620000124E-1	3,718050241E0	9,301050186E0
2,213262522E1	-7,140000463E-1	4,783950329E0	9,196050644E0
2,215278734E1	-7,690500617E-1	5,584050179E0	8,956950188E0
2,217294951E1	-5,650500059E-1	6,124950409E0	8,125950813E0
2,219311167E1	1,069500074E-1	5,437050343E0	7,636950493E0
2,221327391E1	1,420950055E0	4,312050343E0	6,310950279E0
2,223343601E1	2,250000000E0	3,175050259E0	6,486000538E0
2,225359823E1	1,744050026E0	3,634950161E0	8,230950356E0
2,227376038E1	1,234050035E0	4,606950283E0	1,126200008E1
2,229392251E1	6,690000296E-1	5,368050098E0	1,369005108E1
2,231408487E1	1,966950059E0	3,910050154E0	1,181295013E1
2,233424702E1	1,969050050E0	3,381000042E0	7,831050396E0
2,235440917E1	1,471050024E0	3,436050177E0	6,889950275E0
2,237457133E1	1,548000097E0	3,247050047E0	7,671000481E0
2,239473349E1	7,410000563E-1	4,341000080E0	9,229050636E0
2,241489563E1	1,050000072E0	4,894050121E0	1,100100040E1
2,243505780E1	2,106000185E0	4,597050190E0	1,281405067E1
2,245522004E1	2,898000240E0	2,883000135E0	1,126005077E1
2,247538218E1	2,299950123E0	2,530950069E0	7,315950394E0
2,249554430E1	8,509500623E-1	2,920950174E0	5,338950157E0
2,251570670E1	-2,149950027E0	4,663950443E0	6,877950191E0
2,253586883E1	-4,393949986E0	5,755950451E0	9,067049980E0
2,255603100E1	-2,995050192E0	4,552050114E0	8,935050011E0
2,257619318E1	-7,159500122E-1	2,362950087E0	7,467000484E0
2,259635533E1	7,990500331E-1	1,048950076E0	5,362950325E0
2,261651749E1	1,383000016E0	1,303050041E0	4,491000175E0
2,263667964E1	7,870500088E-1	3,484050274E0	7,141950130E0
2,265684180E1	-1,024950027E0	6,115050316E0	1,408500099E1
2,267700402E1	-1,050000042E-1	6,043050289E0	1,613205147E1
2,269716640E1	2,463000059E0	4,117949963E0	1,076400089E1
2,271732832E1	3,814950228E0	3,486000061E0	6,699000359E0
2,273749048E1	2,745000124E0	3,298950195E0	7,029000282E0
2,275765286E1	1,558050036E0	3,610950232E0	7,759050369E0
2,277781480E1	1,467000127E0	4,152000427E0	9,082950592E0
2,279797719E1	1,312950015E0	5,095050335E0	1,153005028E1
2,281813935E1	1,696050048E0	5,160000324E0	1,308000088E1
2,283830150E1	2,158950090E0	3,880950212E0	1,138695049E1
2,285846366E1	1,596000075E0	3,040950060E0	6,687000275E0
2,287862583E1	-3,000000026E-3	3,295050144E0	4,072050095E0
2,289878806E1	-2,617050171E0	5,014050007E0	4,659000397E0
2,291895020E1	-4,972950459E0	7,501050472E0	7,627950191E0
2,293911235E1	-2,706000090E0	5,737050056E0	9,346950531E0
2,295927451E1	6,430500150E-1	2,751000166E0	7,882050514E0
2,297943668E1	2,487000227E0	8,550000191E-1	6,760950089E0
2,299959907E1	2,146950006E0	1,357950091E0	7,351950169E0
2,301976122E1	4,200000167E-1	4,177950382E0	1,016595078E1
2,303992315E1	-1,747950077E0	6,844950199E0	1,324200058E1
2,306008554E1	-4,069500268E-1	6,334950447E0	1,218900013E1
2,308024769E1	1,347000122E0	4,707000256E0	8,334000587E0
2,310040991E1	1,014000058E0	4,297950268E0	6,771000385E0
2,312057197E1	9,640500546E-1	3,726000071E0	7,269000530E0
2,314073413E1	1,360950112E0	2,823000193E0	7,411950588E0
2,316089629E1	1,428000093E0	2,872950077E0	7,558050156E0
2,318105849E1	1,608000040E0	3,364050150E0	9,184050560E0
2,320122065E1	1,917000055E0	3,826050282E0	1,194495010E1
2,322138278E1	1,375950098E0	4,779000282E0	1,298400021E1
2,324154517E1	1,230000019E0	4,741050243E0	1,133895016E1
2,326170710E1	1,549950123E0	3,454950094E0	8,425050735E0
2,328186948E1	6,859500408E-1	3,172050238E0	5,724000454E0
2,330203162E1	-6,439500451E-1	3,196050167E0	5,374950409E0
2,332219386E1	-1,888950109E0	3,622950077E0	6,820950508E0
2,334235593E1	-2,800950050E0	4,864950180E0	9,331950188E0
2,336251809E1	-1,282950044E0	4,221000195E0	1,034505081E1
2,338268032E1	1,203000069E0	2,236050129E0	9,234000206E0
2,340284240E1	2,127000093E0	1,792950034E0	7,612950325E0
2,342300462E1	9,090000391E-1	3,639000177E0	8,128050804E0
2,344316677E1	-1,141950011E0	6,223050117E0	1,051500034E1
2,346332890E1	-2,454000235E0	8,113950729E0	1,236405087E1
2,348349105E1	-6,319500208E-1	6,477000237E0	1,152795029E1
2,350365344E1	2,922000170E0	3,277950048E0	7,768950462E0
2,352381560E1	3,460950136E0	2,104950190E0	7,246950150E0
2,354397777E1	3,322050095E0	1,425000072E0	7,735050201E0
2,356413993E1	1,974000096E0	2,169000149E0	9,028050423E0
2,358430217E1	-7,830000520E-1	4,887000084E0	1,196595097E1
2,360446431E1	-1,627950072E0	6,052950382E0	1,350300026E1
2,362462648E1	3,289500177E-1	4,654950142E0	1,069200039E1
2,364478863E1	2,211000204E0	2,634000063E0	6,196050167E0
2,366495078E1	2,725950241E0	1,702050090E0	5,032050133E0
2,368511296E1	1,831050038E0	2,068950176E0	6,796950340E0
2,370527534E1	1,500000060E-1	4,056000233E0	9,720000267E0
2,372543726E1	-5,479500294E-1	5,437050343E0	1,170000076E1
2,374559933E1	4,270500243E-1	5,193000317E0	1,155405045E1
2,376576157E1	1,396950126E0	4,615950108E0	1,004595089E1
2,378592374E1	1,888050079E0	4,056000233E0	7,479000568E0
2,380608591E1	9,930000305E-1	4,078050137E0	5,461050034E0
2,382624806E1	-5,440500379E-1	4,999050140E0	5,965950489E0
2,384641044E1	-1,554000020E0	5,643000126E0	7,162950516E0
2,386657258E1	-2,089950085E0	6,658950329E0	8,752950668E0
2,388673473E1	-3,160500228E-1	5,437050343E0	9,493050575E0
2,390689696E1	1,675050020E0	3,940950155E0	9,744000435E0
2,392705914E1	2,929050207E0	2,629050016E0	9,262950897E0
2,394722129E1	3,010950089E0	2,293950081E0	8,635950089E0
2,396738343E1	1,387950063E0	3,424050093E0	9,220050812E0
2,398754561E1	-6,510000229E-1	5,008950233E0	1,071900082E1
2,400770797E1	-8,980500698E-1	4,779000282E0	1,114995098E1
2,402786982E1	1,110000089E-1	3,084000111E0	9,688950539E0
2,404803205E1	6,930000186E-1	2,032950163E0	8,530050278E0
2,406819421E1	1,174050093E0	1,381950021E0	7,993950367E0
2,408835660E1	1,218000054E0	1,273950100E0	8,017950058E0
2,410851853E1	3,220500052E-1	2,176050186E0	9,157950401E0
2,412868090E1	-8,620500565E-1	3,481050253E0	1,021395016E1
2,414884305E1	-7,759500146E-1	3,939000130E0	9,850050926E0
2,416900521E1	8,700000495E-2	3,558000088E0	8,748000145E0
2,418916738E1	1,620000005E-1	3,924000263E0	8,248050690E0
2,420932952E1	-1,440000087E-1	4,609050274E0	8,620950699E0
2,422949168E1	-1,939500123E-1	5,098050117E0	9,058950424E0
2,424965382E1	4,780500233E-1	4,863000393E0	9,105000496E0
2,426981604E1	1,225050092E0	4,294950008E0	9,184050560E0
2,428997814E1	2,119950056E0	3,061950207E0	8,959050179E0
2,431014035E1	2,134950161E0	2,602950096E0	9,094950676E0
2,433030251E1	1,165050030E0	3,040950060E0	1,026405048E1
2,435046466E1	3,480000198E-1	3,529050112E0	1,085505009E1
2,437062681E1	1,450500041E-1	3,529050112E0	9,841950417E0
2,439078898E1	3,079500198E-1	3,364050150E0	8,463000298E0
2,441095114E1	6,379500031E-1	3,156000137E0	7,668000221E0
2,443111352E1	8,509500623E-1	3,096000195E0	7,656000137E0
2,445127569E1	1,179000020E0	2,584050179E0	7,747050285E0
2,447143785E1	1,255950093E0	2,880000114E0	8,650050163E0
2,449160000E1	7,480500340E-1	3,450000048E0	9,727950096E0
2,451176216E1	2,719500065E-1	3,831000090E0	9,466950417E0
2,453192430E1	-9,105000645E-2	3,843000174E0	8,569050789E0
2,455208646E1	-4,170000255E-1	3,876000166E0	8,893950462E0
2,457224870E1	-7,969500422E-1	3,802050114E0	9,780000687E0
2,459241077E1	-9,510000348E-1	3,562950134E0	1,006995010E1
2,461257299E1	-6,150000095E-1	2,971050024E0	9,265050888E0
2,463273515E1	2,860500216E-1	2,241000175E0	8,286000252E0
2,465289731E1	5,329500437E-1	2,245950222E0	8,973000526E0
2,467305945E1	7,459500432E-1	2,572050095E0	1,021395016E1
2,469322162E1	1,708050132E0	2,287050009E0	9,847050667E0
2,471338376E1	2,103000164E0	2,703000069E0	1,027305031E1
2,473354612E1	2,400000095E0	2,986050129E0	1,120200062E1
2,475370806E1	2,949000120E0	2,227050066E0	1,015800095E1
2,477387020E1	2,616000175E0	1,927050114E0	7,735050201E0
2,479403255E1	1,840050101E0	2,398950100E0	7,048050404E0
2,481419469E1	6,930000186E-1	3,414000273E0	8,571000099E0
2,483435685E1	2,839500010E-1	3,508050203E0	9,739050865E0
2,485451898E1	1,444950104E0	2,377950191E0	8,551950455E0
2,487468114E1	1,597950101E0	2,143050194E0	9,082950592E0
2,489484337E1	3,769500256E-1	2,950050116E0	1,152600098E1
2,491500545E1	-3,000000026E-3	2,923050165E0	1,253400040E1
2,493516762E1	2,190000117E-1	1,963050127E0	9,841950417E0
2,495532977E1	-1,200000048E-1	2,229000092E0	6,832950115E0
2,497549202E1	-1,105949998E0	3,301950216E0	8,164050102E0
2,499565417E1	-1,659000039E0	4,738050461E0	1,177905083E1
2,501581635E1	6,499500275E-1	2,944950104E0	1,078305054E1
2,503597851E1	2,800050020E0	1,675950050E0	6,732000351E0
2,505614069E1	2,458050013E0	2,416050196E0	6,772950172E0
2,507630283E1	1,306050062E0	3,939000130E0	1,043400097E1
2,509646502E1	7,890000343E-1	4,719000340E0	1,215495014E1
2,511662716E1	1,312950015E0	5,136000156E0	1,092495060E1
2,513678933E1	2,446050167E0	3,868950129E0	9,439949989E0
2,515695170E1	2,640000105E0	2,955000162E0	8,025000572E0
2,517711361E1	1,561950088E0	3,120000124E0	8,214000702E0
2,519727606E1	9,490500689E-1	2,875950098E0	7,728000164E0
2,521743814E1	2,689500153E-1	3,169950247E0	7,996050358E0
2,523760029E1	-1,905000024E-2	3,445050240E0	9,507000923E0
2,525776244E1	8,080500364E-1	2,554950237E0	1,008195019E1
2,527792458E1	1,378050089E0	2,275050163E0	9,997950554E0
2,529808673E1	1,786950111E0	1,948950052E0	9,732000351E0
2,531824887E1	1,717950106E0	1,840950131E0	9,325050354E0
2,533841102E1	8,059500456E-1	2,409000158E0	8,643000603E0
2,535857319E1	5,040000081E-1	2,767950058E0	8,095050812E0
2,537873532E1	4,110000134E-1	3,358950138E0	9,141000748E0
2,539889757E1	1,380000114E-1	3,718050241E0	1,034505081E1
2,541905962E1	8,680500388E-1	2,895000219E0	9,142950058E0
2,543922180E1	2,034000158E0	1,738050103E0	6,952950478E0
2,545938404E1	2,083950043E0	1,369950056E0	7,126950264E0
2,547954619E1	1,558050036E0	1,968000054E0	9,037950516E0
2,549970835E1	1,102950096E0	3,369000196E0	1,197105026E1
2,551987049E1	1,483050108E0	3,939000130E0	1,303395081E1
2,554003265E1	2,412000179E0	3,390000105E0	1,138905048E1
2,556019503E1	3,229050159E0	2,551950216E0	8,347949982E0
2,558035696E1	2,989050150E0	1,662000060E0	7,264050484E0
2,560051934E1	2,271000147E0	1,659000039E0	6,985950470E0
2,562068128E1	9,810000658E-1	3,007050037E0	8,715000153E0
2,564084368E1	-5,505000427E-2	3,742050171E0	1,124505043E1
2,566100583E1	-1,290000081E-1	3,342000246E0	1,099200058E1
2,568116798E1	1,141050100E0	2,370000124E0	8,293050766E0
2,570133021E1	2,122950077E0	1,717050076E0	7,293000221E0
2,572149229E1	1,273050070E0	2,422950029E0	1,082895088E1
2,574165443E1	-1,164000034E0	4,207050323E0	1,357305050E1
2,576181657E1	-1,588050127E0	4,855950356E0	1,068495083E1
2,578197875E1	3,000000119E-2	3,661050081E0	6,595950127E0
2,580214089E1	1,582050085E0	2,290950060E0	5,530050278E0
2,582230312E1	1,906950116E0	1,755000114E0	7,636950493E0
2,584246517E1	1,383000016E0	2,341950178E0	1,129605007E1
2,586262734E1	1,119000077E0	2,964000225E0	1,288995075E1
2,588278949E1	8,920500278E-1	3,594000101E0	1,202595043E1
2,590295164E1	1,954950094E0	2,979000092E0	9,136050224E0
2,592311378E1	2,539050102E0	2,311050177E0	7,429050446E0
2,594327593E1	2,119950056E0	2,476050138E0	8,296050072E0
2,596343818E1	1,270050049E0	3,457050085E0	1,046700096E1
2,598360033E1	9,330000281E-1	4,288050175E0	1,145895100E1
2,600376250E1	2,362050056E0	2,253000021E0	7,975050449E0
2,602392487E1	3,226050138E0	9,550500512E-1	4,618050098E0
2,604408703E1	2,335950136E0	1,603950024E0	5,344050407E0
2,606424894E1	3,030000031E-1	4,048950195E0	1,145100021E1
2,608441133E1	-1,156949997E0	6,076950073E0	1,572495079E1
2,610457347E1	9,160500169E-1	4,176000118E0	1,163295078E1
2,612473563E1	3,643050194E0	1,273950100E0	4,644000053E0
2,614489780E1	3,507000208E0	5,580000281E-1	2,815050125E0
2,616505996E1	1,396950126E0	1,618950129E0	6,079050064E0
2,618522210E1	-2,023050070E0	5,160000324E0	1,180095100E1
2,620538426E1	-2,749050140E0	6,477000237E0	1,391295052E1
2,622554642E1	3,169500232E-1	4,188000202E0	1,030200005E1
2,624570859E1	2,874000072E0	1,920000076E0	6,591000080E0
2,626587050E1	2,815050125E0	1,396050096E0	6,960000515E0
2,628603288E1	7,909500599E-1	2,866050243E0	1,118295097E1
2,630619503E1	-1,437000036E0	5,140950203E0	1,410900021E1
2,632635717E1	-9,529500604E-1	5,059050083E0	1,129305077E1
2,634651933E1	8,059500456E-1	3,685050249E0	7,233000278E0
2,636668125E1	1,540950060E0	2,979000092E0	6,021000385E0
2,638684365E1	1,929000139E0	2,835000038E0	7,483950138E0
2,640700588E1	2,050950050E0	3,016950130E0	9,411000252E0
2,642716796E1	2,332950115E0	3,285000086E0	1,030005074E1
2,644733020E1	2,605950117E0	3,052950144E0	1,036695004E1
2,646749235E1	2,002950191E0	2,856000185E0	9,736950874E0
2,648765450E1	1,129050016E0	2,871000051E0	9,355950356E0
2,650781665E1	7,459500432E-1	2,670000076E0	9,190950394E0
2,652797879E1	1,900500059E-1	2,470950127E0	9,124050140E0
2,654814093E1	-5,700000525E-1	2,682000160E0	8,887050629E0
2,656830306E1	-3,040500283E-1	2,469000101E0	8,101950645E0
2,658846515E1	5,850000381E-1	1,803000093E0	6,961950302E0
2,660862729E1	8,749500513E-1	1,975050092E0	6,735000134E0
2,662878943E1	4,060500264E-1	2,890050173E0	8,166000366E0
2,664895165E1	-1,270500124E-1	4,318950176E0	1,100595093E1
2,666911381E1	3,679500222E-1	4,510950089E0	1,215300083E1
2,668927588E1	1,840050101E0	3,498000145E0	1,080300045E1
2,670943811E1	2,932050228E0	2,527950048E0	9,325050354E0
2,672960028E1	2,725950241E0	2,152950048E0	8,431950569E0
2,674976244E1	1,399950027E0	3,321000099E0	9,019050598E0
2,676992459E1	7,720500231E-1	4,758000374E0	1,102995014E1
2,679008674E1	1,548000097E0	4,827000141E0	1,174095058E1
2,681024891E1	2,680050135E0	2,976000071E0	1,010595036E1
2,683041106E1	2,862000227E0	2,208000183E0	7,933950424E0
2,685057323E1	2,127000093E0	2,287050009E0	8,226000786E0
2,687073539E1	6,190500259E-1	2,842050076E0	9,307950020E0
2,689089756E1	-6,510000229E-1	3,811950207E0	8,554050446E0
2,691105971E1	-1,698000073E0	4,726050377E0	7,776000500E0
2,693122188E1	-1,384050012E0	5,038050175E0	8,751000404E0
2,695138404E1	1,110000014E0	3,247050047E0	9,112050056E0
2,697154622E1	9,640500546E-1	2,860950232E0	9,249000549E0
2,699170861E1	8,820000291E-1	2,779950142E0	6,763050556E0
2,701187078E1	8,989500403E-1	3,100950241E0	7,551000595E0
2,703203270E1	6,880500317E-1	4,645050049E0	1,160205078E1
2,705219486E1	1,785000086E0	3,940950155E0	1,365705109E1
2,707235725E1	3,238050222E0	1,966050148E0	1,098900032E1
2,709251939E1	3,811050177E0	1,276050091E0	7,981950283E0
2,711268130E1	2,463000059E0	2,533050060E0	9,208050728E0
2,713284346E1	2,809500098E-1	4,366950035E0	1,166400051E1
2,715300562E1	1,492950082E0	1,839000106E0	7,879050255E0
2,717316798E1	1,936050057E0	7,140000463E-1	5,904000282E0
2,719332992E1	-1,905000024E-2	2,410950184E0	7,987050533E0
2,721349206E1	-2,920950174E0	6,028950214E0	1,456905079E1
2,723365422E1	-1,630500108E-1	2,143050194E0	1,228200054E1
2,725381636E1	2,601000071E0	-4,830000103E-1	4,354950428E0
2,727397874E1	2,448000193E0	6,870000362E-1	1,719000101E0
2,729414088E1	8,560500145E-1	2,293950081E0	6,991050243E0
2,731430302E1	-1,674000025E0	5,440050125E0	1,518195057E1
2,733446517E1	-5,820000172E-1	5,445000172E0	1,304595089E1
2,735462708E1	2,344950199E0	3,498000145E0	7,189950466E0
2,737478924E1	3,130950212E0	3,133950233E0	5,662050247E0
2,739495162E1	1,938000083E0	3,244050264E0	9,118950844E0
2,741511376E1	1,114950061E0	2,809050083E0	1,057995033E1
2,743527593E1	1,759500057E-1	3,808950186E0	1,094400024E1
2,745543807E1	-1,051050067E0	4,846050262E0	1,179405022E1
2,747560021E1	1,710000038E-1	2,962050200E0	1,012305069E1
2,749576236E1	1,027950048E0	1,417050123E0	7,446000576E0
2,751592453E1	8,610000610E-1	2,167050123E0	7,345050335E0
2,753608677E1	2,890500128E-1	3,280050039E0	8,956950188E0
2,755624886E1	2,449500114E-1	4,426949978E0	1,064505005E1
2,757641104E1	1,728000045E0	3,964950085E0	9,973950386E0
2,759657318E1	2,724000216E0	3,241950035E0	8,692950249E0
2,761673533E1	3,217050076E0	2,323050022E0	8,095050812E0
2,763689750E1	2,332950115E0	2,229000092E0	9,037950516E0
2,765705969E1	6,690000296E-1	3,484050274E0	1,066605091E1
2,767722192E1	-2,850000262E-1	4,096950054E0	1,128105068E1
2,769738406E1	-6,750000119E-1	3,903000116E0	1,058205032E1
2,771754615E1	-2,830500007E-1	2,890050173E0	9,013950348E0
2,773770829E1	5,040000081E-1	1,449000120E0	6,823050499E0
2,775787048E1	3,289500177E-1	1,413000107E0	7,123050213E0
2,777803262E1	-3,690000176E-1	2,236050129E0	9,031050682E0
2,779819475E1	-4,620000124E-1	3,175050259E0	1,020405006E1
2,781835690E1	2,770500183E-1	3,763950109E0	9,900000572E0
2,783851912E1	1,158000112E0	4,173000336E0	1,003395081E1
2,785868122E1	2,604000092E0	3,642000198E0	9,688950539E0
2,787884336E1	2,944050074E0	3,898050070E0	1,018200016E1
2,789900558E1	2,247000217E0	4,159049988E0	1,014195061E1
2,791916774E1	1,660950065E0	4,069950104E0	9,025950432E0
2,793932990E1	2,068050146E0	2,253000021E0	7,132050514E0
2,795949204E1	1,323000073E0	2,392050028E0	7,378950119E0
2,797965413E1	-1,150500029E-1	3,526950121E0	9,529050827E0
2,799981638E1	-7,639500499E-1	4,288050175E0	1,113300037E1
2,801997877E1	2,020500153E-1	4,015050411E0	1,038600063E1
2,804014071E1	1,699050069E0	2,634000063E0	8,197950363E0
2,806030286E1	2,050950050E0	2,023050070E0	6,976050377E0
2,808046501E1	6,240000129E-1	3,301950216E0	8,365050316E0
2,810062741E1	-8,239500523E-1	5,125950336E0	1,058895016E1
2,812078933E1	-4,740000367E-1	5,245950222E0	1,044795036E1
2,814095170E1	1,351950049E0	3,249000072E0	8,566050529E0
2,816111383E1	2,175000191E0	1,602000117E0	7,005000114E0
2,818127598E1	1,033050060E0	2,308050156E0	8,206950188E0
2,820143792E1	-8,839500546E-1	4,702050209E0	1,060905075E1
2,822160031E1	-1,164000034E0	5,332050323E0	1,063995075E1
2,824176245E1	5,110500455E-1	3,771000147E0	8,513999939E0
2,826192460E1	1,737000108E0	2,464050055E0	7,407000542E0
2,828208677E1	1,492950082E0	2,904000044E0	8,473050117E0
